Date,open,high,low,close,volume
2023-04-03 09:15:00+05:30,55.2,55.25,55.05,55.1,223420
2023-04-03 09:16:00+05:30,55.1,55.25,55.1,55.2,80662
2023-04-03 09:17:00+05:30,55.2,55.2,55.05,55.05,118222
2023-04-03 09:18:00+05:30,55.1,55.1,54.9,54.95,176069
2023-04-03 09:19:00+05:30,54.95,55,54.85,54.95,108243
2023-04-03 09:20:00+05:30,54.95,55.05,54.85,54.9,100441
2023-04-03 09:21:00+05:30,54.95,54.95,54.85,54.9,84919
2023-04-03 09:22:00+05:30,54.9,54.9,54.85,54.85,116453
2023-04-03 09:23:00+05:30,54.8,54.95,54.8,54.95,47714
2023-04-03 09:24:00+05:30,54.95,55,54.9,55,65191
2023-04-03 09:25:00+05:30,55,55,54.9,55,41263
2023-04-03 09:26:00+05:30,55.05,55.15,55,55.1,203110
2023-04-03 09:27:00+05:30,55.1,55.15,55.05,55.1,65693
2023-04-03 09:28:00+05:30,55.1,55.1,54.95,55,145731
2023-04-03 09:29:00+05:30,55,55,54.9,54.9,42669
2023-04-03 09:30:00+05:30,54.85,54.9,54.75,54.85,139615
2023-04-03 09:31:00+05:30,54.85,54.95,54.85,54.95,36378
2023-04-03 09:32:00+05:30,54.95,54.95,54.85,54.95,59654
2023-04-03 09:33:00+05:30,54.95,55,54.9,54.95,40781
2023-04-03 09:34:00+05:30,54.95,55,54.9,54.95,12031
2023-04-03 09:35:00+05:30,54.95,54.95,54.8,54.85,55124
2023-04-03 09:36:00+05:30,54.9,54.9,54.85,54.9,29456
2023-04-03 09:37:00+05:30,54.9,54.95,54.75,54.8,94921
2023-04-03 09:38:00+05:30,54.75,54.8,54.7,54.8,107608
2023-04-03 09:39:00+05:30,54.8,54.8,54.65,54.7,110310
2023-04-03 09:40:00+05:30,54.7,54.75,54.65,54.7,61167
2023-04-03 09:41:00+05:30,54.7,54.7,54.6,54.65,45087
2023-04-03 09:42:00+05:30,54.65,54.7,54.6,54.65,31614
2023-04-03 09:43:00+05:30,54.7,54.8,54.65,54.8,46104
2023-04-03 09:44:00+05:30,54.8,54.8,54.75,54.8,7217
2023-04-03 09:45:00+05:30,54.75,54.85,54.75,54.85,69547
2023-04-03 09:46:00+05:30,54.8,54.85,54.75,54.85,89348
2023-04-03 09:47:00+05:30,54.85,54.85,54.75,54.8,31402
2023-04-03 09:48:00+05:30,54.8,54.85,54.75,54.85,13711
2023-04-03 09:49:00+05:30,54.8,54.85,54.75,54.85,26982
2023-04-03 09:50:00+05:30,54.85,54.85,54.75,54.85,105743
2023-04-03 09:51:00+05:30,54.85,54.85,54.75,54.85,47538
2023-04-03 09:52:00+05:30,54.8,54.85,54.8,54.85,28232
2023-04-03 09:53:00+05:30,54.8,54.85,54.8,54.85,9386
2023-04-03 09:54:00+05:30,54.8,54.85,54.8,54.8,58959
2023-04-03 09:55:00+05:30,54.8,54.8,54.7,54.8,58744
2023-04-03 09:56:00+05:30,54.7,54.8,54.7,54.7,35883
2023-04-03 09:57:00+05:30,54.75,54.9,54.7,54.85,351031
2023-04-03 09:58:00+05:30,54.85,54.85,54.8,54.85,18596
2023-04-03 09:59:00+05:30,54.85,54.9,54.8,54.9,50180
2023-04-03 10:00:00+05:30,54.9,54.95,54.85,54.95,95491
2023-04-03 10:01:00+05:30,54.95,54.95,54.8,54.85,75582
2023-04-03 10:02:00+05:30,54.8,54.9,54.8,54.85,32945
