Date,open,high,low,close,volume
2023-04-03 09:15:00+05:30,46.85,46.85,46.6,46.7,157291
2023-04-03 09:16:00+05:30,46.7,46.75,46.65,46.75,150796
2023-04-03 09:17:00+05:30,46.7,46.8,46.7,46.75,135195
2023-04-03 09:18:00+05:30,46.8,46.8,46.7,46.8,100912
2023-04-03 09:19:00+05:30,46.8,46.85,46.75,46.85,309288
2023-04-03 09:20:00+05:30,46.85,46.85,46.75,46.75,229959
2023-04-03 09:21:00+05:30,46.8,46.8,46.7,46.75,84821
2023-04-03 09:22:00+05:30,46.75,46.75,46.7,46.75,44553
2023-04-03 09:23:00+05:30,46.7,46.85,46.65,46.8,346755
2023-04-03 09:24:00+05:30,46.85,46.85,46.75,46.85,117696
2023-04-03 09:25:00+05:30,46.85,46.85,46.75,46.85,52621
2023-04-03 09:26:00+05:30,46.95,47,46.9,46.95,499436
2023-04-03 09:27:00+05:30,46.9,47,46.85,46.85,198636
2023-04-03 09:28:00+05:30,46.85,46.9,46.8,46.9,142157
2023-04-03 09:29:00+05:30,46.85,46.9,46.8,46.85,17038
2023-04-03 09:30:00+05:30,46.85,46.85,46.7,46.8,112510
2023-04-03 09:31:00+05:30,46.75,46.85,46.75,46.85,127308
2023-04-03 09:32:00+05:30,46.85,46.85,46.8,46.85,21719
2023-04-03 09:33:00+05:30,46.85,46.85,46.8,46.8,32267
2023-04-03 09:34:00+05:30,46.85,46.9,46.8,46.85,37912
2023-04-03 09:35:00+05:30,46.8,46.85,46.75,46.8,134606
2023-04-03 09:36:00+05:30,46.8,46.85,46.75,46.75,30586
2023-04-03 09:37:00+05:30,46.8,46.85,46.75,46.75,113142
2023-04-03 09:38:00+05:30,46.75,46.75,46.65,46.75,165871
2023-04-03 09:39:00+05:30,46.75,46.75,46.65,46.65,31256
2023-04-03 09:40:00+05:30,46.65,46.7,46.6,46.65,228750
2023-04-03 09:41:00+05:30,46.65,46.65,46.6,46.6,49766
2023-04-03 09:42:00+05:30,46.65,46.7,46.6,46.7,79741
2023-04-03 09:43:00+05:30,46.7,46.75,46.65,46.7,119638
2023-04-03 09:44:00+05:30,46.75,46.75,46.7,46.75,25897
2023-04-03 09:45:00+05:30,46.7,46.75,46.7,46.7,39281
2023-04-03 09:46:00+05:30,46.7,46.75,46.65,46.65,48438
2023-04-03 09:47:00+05:30,46.7,46.75,46.65,46.75,13737
2023-04-03 09:48:00+05:30,46.65,46.75,46.65,46.75,28585
2023-04-03 09:49:00+05:30,46.75,46.75,46.7,46.7,44678
2023-04-03 09:50:00+05:30,46.75,46.75,46.7,46.75,33055
2023-04-03 09:51:00+05:30,46.75,46.8,46.7,46.8,62943
2023-04-03 09:52:00+05:30,46.8,46.8,46.75,46.8,22087
2023-04-03 09:53:00+05:30,46.75,46.8,46.75,46.8,23589
2023-04-03 09:54:00+05:30,46.75,46.8,46.7,46.7,23330
2023-04-03 09:55:00+05:30,46.7,46.75,46.7,46.75,123338
2023-04-03 09:56:00+05:30,46.75,46.75,46.7,46.75,14758
2023-04-03 09:57:00+05:30,46.75,46.8,46.7,46.8,37086
2023-04-03 09:58:00+05:30,46.75,46.8,46.75,46.75,16357
2023-04-03 09:59:00+05:30,46.75,46.85,46.75,46.85,120136
2023-04-03 10:00:00+05:30,46.85,46.85,46.8,46.8,24452
2023-04-03 10:01:00+05:30,46.8,46.85,46.8,46.85,19361
2023-04-03 10:02:00+05:30,46.85,46.85,46.8,46.8,58770
2023-04-03 10:03:00+05:30,46.85,46.9,46.8,46.85,178559
2023-04-03 10:04:00+05:30,46.85,46.85,46.8,46.85,62176
2023-04-03 10:05:00+05:30,46.85,46.85,46.8,46.85,12126
2023-04-03 10:06:00+05:30,46.85,46.9,46.8,46.9,61396
2023-04-03 10:07:00+05:30,46.85,46.9,46.8,46.9,35214
2023-04-03 10:08:00+05:30,46.85,46.9,46.85,46.9,18417
2023-04-03 10:09:00+05:30,46.85,46.9,46.85,46.85,11974
2023-04-03 10:10:00+05:30,46.85,46.9,46.85,46.9,31175
2023-04-03 10:11:00+05:30,46.9,46.95,46.85,46.9,225203
2023-04-03 10:12:00+05:30,46.95,47,46.9,46.95,282613
2023-04-03 10:13:00+05:30,46.95,47.05,46.9,47.05,405522
2023-04-03 10:14:00+05:30,47.05,47.1,47,47.05,134830
2023-04-03 10:15:00+05:30,47,47.05,46.95,46.95,89612
2023-04-03 10:16:00+05:30,46.95,47,46.95,47,93721
2023-04-03 10:17:00+05:30,47,47,46.9,46.95,91182
2023-04-03 10:18:00+05:30,46.9,47,46.9,46.95,86802
2023-04-03 10:19:00+05:30,47,47.05,46.95,47.05,81912
2023-04-03 10:20:00+05:30,47.05,47.05,47,47,19677
2023-04-03 10:21:00+05:30,47,47.1,47,47.1,283970
2023-04-03 10:22:00+05:30,47.05,47.1,47,47.05,27751
2023-04-03 10:23:00+05:30,47.05,47.05,47,47.05,18812
2023-04-03 10:24:00+05:30,47,47.05,47,47,29534
2023-04-03 10:25:00+05:30,47.05,47.05,47,47,12462
2023-04-03 10:26:00+05:30,47,47.05,47,47.05,16653
2023-04-03 10:27:00+05:30,47.05,47.05,47,47,14897
2023-04-03 10:28:00+05:30,47,47.05,47,47.05,14259
2023-04-03 10:29:00+05:30,47,47.05,46.95,46.95,90025
2023-04-03 10:30:00+05:30,46.95,47,46.95,47,12907
2023-04-03 10:31:00+05:30,46.95,47,46.95,47,10772
2023-04-03 10:32:00+05:30,47,47,46.95,47,16629
2023-04-03 10:33:00+05:30,47,47,46.9,46.95,77054
2023-04-03 10:34:00+05:30,46.9,47,46.9,46.9,13479
2023-04-03 10:35:00+05:30,46.95,47,46.95,47,12473
2023-04-03 10:36:00+05:30,46.95,47.05,46.95,47,112814
2023-04-03 10:37:00+05:30,47,47.05,46.95,47,43414
2023-04-03 10:38:00+05:30,47.05,47.05,46.95,47,76912
2023-04-03 10:39:00+05:30,47.05,47.05,46.95,47,22310
2023-04-03 10:40:00+05:30,47.05,47.05,46.95,46.95,12129
2023-04-03 10:41:00+05:30,47,47,46.95,47,137058
2023-04-03 10:42:00+05:30,47,47,46.95,46.95,12438
2023-04-03 10:43:00+05:30,47,47,46.95,46.95,26202
2023-04-03 10:44:00+05:30,47,47,46.95,47,29441
2023-04-03 10:45:00+05:30,46.95,47.15,46.95,47.15,402790
2023-04-03 10:46:00+05:30,47.1,47.15,47.05,47.1,118989
2023-04-03 10:47:00+05:30,47.1,47.15,47.05,47.1,60195
2023-04-03 10:48:00+05:30,47.1,47.15,47.1,47.15,11350
2023-04-03 10:49:00+05:30,47.1,47.15,47.05,47.05,197355
2023-04-03 10:50:00+05:30,47.1,47.1,47,47.05,60080
2023-04-03 10:51:00+05:30,47.05,47.1,47,47.05,15003
2023-04-03 10:52:00+05:30,47.05,47.05,47,47,8096
2023-04-03 10:53:00+05:30,47.05,47.05,47,47.05,1859
2023-04-03 10:54:00+05:30,47.05,47.05,47,47,39354
2023-04-03 10:55:00+05:30,47,47.05,47,47.05,36524
2023-04-03 10:56:00+05:30,47,47.05,47,47,64669
2023-04-03 10:57:00+05:30,47,47.05,47,47,11172
2023-04-03 10:58:00+05:30,47.05,47.1,47,47.05,9517
2023-04-03 10:59:00+05:30,47,47.1,47,47.1,7455
2023-04-03 11:00:00+05:30,47.1,47.1,47.05,47.1,142022
2023-04-03 11:01:00+05:30,47.15,47.25,47.1,47.25,222719
2023-04-03 11:02:00+05:30,47.2,47.3,47.2,47.25,99096
2023-04-03 11:03:00+05:30,47.25,47.3,47.2,47.25,66638
2023-04-03 11:04:00+05:30,47.25,47.3,47.2,47.25,26416
2023-04-03 11:05:00+05:30,47.25,47.25,47.2,47.25,63610
2023-04-03 11:06:00+05:30,47.2,47.3,47.2,47.3,37062
2023-04-03 11:07:00+05:30,47.25,47.35,47.25,47.3,398129
2023-04-03 11:08:00+05:30,47.3,47.3,47.2,47.25,184993
2023-04-03 11:09:00+05:30,47.3,47.3,47.15,47.15,58974
2023-04-03 11:10:00+05:30,47.2,47.2,47.15,47.2,94690
2023-04-03 11:11:00+05:30,47.15,47.2,47.15,47.2,4064
2023-04-03 11:12:00+05:30,47.15,47.2,47.15,47.2,20966
2023-04-03 11:13:00+05:30,47.2,47.2,47.15,47.2,21322
2023-04-03 11:14:00+05:30,47.2,47.2,47.15,47.2,14319
2023-04-03 11:15:00+05:30,47.2,47.2,47.15,47.2,9542
2023-04-03 11:16:00+05:30,47.2,47.25,47.2,47.2,42611
2023-04-03 11:17:00+05:30,47.25,47.25,47.2,47.25,15818
2023-04-03 11:18:00+05:30,47.2,47.25,47.2,47.25,8245
2023-04-03 11:19:00+05:30,47.2,47.25,47.15,47.15,57202
2023-04-03 11:20:00+05:30,47.15,47.2,47.15,47.15,17035
2023-04-03 11:21:00+05:30,47.15,47.2,47.15,47.15,3505
2023-04-03 11:22:00+05:30,47.2,47.2,47.15,47.2,8477
2023-04-03 11:23:00+05:30,47.15,47.2,47.15,47.2,12456
2023-04-03 11:24:00+05:30,47.2,47.2,47.15,47.15,3299
2023-04-03 11:25:00+05:30,47.2,47.2,47.1,47.15,127765
2023-04-03 11:26:00+05:30,47.15,47.2,47.1,47.15,42100
2023-04-03 11:27:00+05:30,47.15,47.2,47.15,47.2,19113
2023-04-03 11:28:00+05:30,47.2,47.25,47.15,47.25,183695
2023-04-03 11:29:00+05:30,47.2,47.25,47.2,47.2,38406
2023-04-03 11:30:00+05:30,47.25,47.25,47.2,47.25,1520
2023-04-03 11:31:00+05:30,47.25,47.25,47.2,47.2,14315
2023-04-03 11:32:00+05:30,47.25,47.25,47.2,47.2,8237
2023-04-03 11:33:00+05:30,47.25,47.25,47.2,47.2,9473
2023-04-03 11:34:00+05:30,47.25,47.25,47.2,47.2,10269
2023-04-03 11:35:00+05:30,47.2,47.25,47.2,47.25,2481
2023-04-03 11:36:00+05:30,47.2,47.25,47.2,47.25,11130
2023-04-03 11:37:00+05:30,47.25,47.25,47.2,47.2,5533
2023-04-03 11:38:00+05:30,47.25,47.25,47.2,47.25,51951
2023-04-03 11:39:00+05:30,47.25,47.25,47.2,47.25,17712
