Date,open,high,low,close,volume
2023-04-03 09:15:00+05:30,40695.8,40702.2,40623.1,40645.7,0
2023-04-03 09:16:00+05:30,40641.35,40685.8,40639.35,40663.25,0
2023-04-03 09:17:00+05:30,40670.7,40684.45,40637.5,40670.55,0
2023-04-03 09:18:00+05:30,40670.95,40684.75,40658.3,40677.95,0
2023-04-03 09:19:00+05:30,40681.5,40685.65,40661.8,40666.55,0
2023-04-03 09:20:00+05:30,40654.45,40662.8,40586.2,40586.2,0
2023-04-03 09:21:00+05:30,40596.65,40596.65,40560,40568.25,0
2023-04-03 09:22:00+05:30,40564,40581.2,40549.05,40549.7,0
2023-04-03 09:23:00+05:30,40547.8,40623.05,40547.8,40622,0
2023-04-03 09:24:00+05:30,40631,40659.3,40628.25,40659.3,0
2023-04-03 09:25:00+05:30,40644.55,40651,40615.5,40629.15,0
2023-04-03 09:26:00+05:30,40632.55,40667.35,40632.55,40656.65,0
2023-04-03 09:27:00+05:30,40646.7,40651.8,40611.4,40612,0
2023-04-03 09:28:00+05:30,40609.75,40609.75,40567.95,40569.65,0
2023-04-03 09:29:00+05:30,40580.8,40591.85,40555,40591.85,0
2023-04-03 09:30:00+05:30,40589.8,40611.3,40563.6,40605.1,0
2023-04-03 09:31:00+05:30,40609.9,40639.35,40602.2,40623.75,0
2023-04-03 09:32:00+05:30,40618.3,40642.35,40603.55,40635.45,0
2023-04-03 09:33:00+05:30,40637.65,40648.6,40621.45,40640.65,0
2023-04-03 09:34:00+05:30,40636.7,40643.3,40603.85,40626,0
2023-04-03 09:35:00+05:30,40629.15,40650.25,40621.45,40623.4,0
2023-04-03 09:36:00+05:30,40629.6,40632.5,40623.55,40627.5,0
2023-04-03 09:37:00+05:30,40628.85,40637.95,40579.35,40585.25,0
2023-04-03 09:38:00+05:30,40585.9,40587.5,40564.1,40567.2,0
2023-04-03 09:39:00+05:30,40575.4,40590.45,40567.7,40578.15,0
2023-04-03 09:40:00+05:30,40571.3,40586.4,40548.65,40548.65,0
2023-04-03 09:41:00+05:30,40547.15,40560.2,40536.15,40555.5,0
2023-04-03 09:42:00+05:30,40555.55,40574.5,40542.95,40567.8,0
2023-04-03 09:43:00+05:30,40566.05,40597.1,40564.15,40590.9,0
2023-04-03 09:44:00+05:30,40592.5,40610.5,40579.45,40590.2,0
2023-04-03 09:45:00+05:30,40591.55,40617.35,40587.2,40617.35,0
2023-04-03 09:46:00+05:30,40619.7,40626.6,40602.15,40626.6,0
2023-04-03 09:47:00+05:30,40619.6,40640.25,40619.6,40633.7,0
2023-04-03 09:48:00+05:30,40634.1,40636.7,40616.5,40636.25,0
2023-04-03 09:49:00+05:30,40638.45,40639.35,40626.05,40636.1,0
2023-04-03 09:50:00+05:30,40639.55,40643.7,40626.5,40634.35,0
2023-04-03 09:51:00+05:30,40640.7,40671.15,40624.25,40667.4,0
2023-04-03 09:52:00+05:30,40668.5,40670.6,40649.8,40655.2,0
2023-04-03 09:53:00+05:30,40652.8,40658.9,40647.4,40647.4,0
2023-04-03 09:54:00+05:30,40649.3,40658,40615.45,40617.8,0
2023-04-03 09:55:00+05:30,40611.5,40625.95,40589.75,40602.2,0
2023-04-03 09:56:00+05:30,40598.5,40615.6,40589.7,40604.4,0
2023-04-03 09:57:00+05:30,40602.1,40625.9,40601.85,40617.75,0
2023-04-03 09:58:00+05:30,40616.95,40619.55,40598.65,40608.2,0
2023-04-03 09:59:00+05:30,40606.6,40660.85,40606.55,40656.25,0
2023-04-03 10:00:00+05:30,40656.35,40679.7,40649,40679.7,0
2023-04-03 10:01:00+05:30,40679.2,40682.3,40652.55,40653.35,0
2023-04-03 10:02:00+05:30,40651.3,40683.95,40649.4,40677.15,0
2023-04-03 10:03:00+05:30,40663.9,40680.3,40649.4,40652,0
2023-04-03 10:04:00+05:30,40646.45,40646.6,40615.15,40623.25,0
2023-04-03 10:05:00+05:30,40622.45,40650.4,40613.75,40650.4,0
2023-04-03 10:06:00+05:30,40649.3,40676.25,40649.3,40663.9,0
2023-04-03 10:07:00+05:30,40665.65,40665.65,40658.45,40659.6,0
2023-04-03 10:08:00+05:30,40663.5,40665.65,40655.55,40657.1,0
2023-04-03 10:09:00+05:30,40659.35,40664.75,40648.7,40658.35,0
2023-04-03 10:10:00+05:30,40660.65,40681.25,40660.65,40667.55,0
2023-04-03 10:11:00+05:30,40669.85,40699.3,40669.8,40688.95,0
2023-04-03 10:12:00+05:30,40692.25,40699.95,40678.75,40692.8,0
2023-04-03 10:13:00+05:30,40692.95,40697.5,40676.45,40689.25,0
2023-04-03 10:14:00+05:30,40689.4,40698,40656.45,40657,0
2023-04-03 10:15:00+05:30,40659.5,40659.5,40631.95,40635.2,0
2023-04-03 10:16:00+05:30,40629.15,40633.9,40617.65,40624.35,0
2023-04-03 10:17:00+05:30,40620.2,40633.3,40611.95,40625.4,0
2023-04-03 10:18:00+05:30,40617.75,40637.85,40615.5,40624.95,0
2023-04-03 10:19:00+05:30,40630,40633.1,40618.6,40631.1,0
2023-04-03 10:20:00+05:30,40630.4,40652.7,40622.45,40652.7,0
2023-04-03 10:21:00+05:30,40651.75,40677.2,40645.65,40667.9,0
2023-04-03 10:22:00+05:30,40669.7,40674.15,40657,40669,0
2023-04-03 10:23:00+05:30,40669.7,40675.3,40657.4,40675.3,0
2023-04-03 10:24:00+05:30,40674.1,40674.1,40655.1,40665.85,0
2023-04-03 10:25:00+05:30,40667.4,40670.95,40647.5,40658.6,0
2023-04-03 10:26:00+05:30,40655.3,40672.3,40655.3,40662.2,0
2023-04-03 10:27:00+05:30,40659.9,40665.75,40642.65,40646.5,0
2023-04-03 10:28:00+05:30,40642.35,40656.15,40637.95,40654.85,0
2023-04-03 10:29:00+05:30,40656.2,40657.2,40618.25,40619.8,0
2023-04-03 10:30:00+05:30,40626.95,40629.65,40607.9,40624.1,0
2023-04-03 10:31:00+05:30,40616.55,40626.3,40606.85,40611.95,0
2023-04-03 10:32:00+05:30,40620.55,40628.7,40609,40628.7,0
2023-04-03 10:33:00+05:30,40628.15,40631.55,40610.5,40616.95,0
2023-04-03 10:34:00+05:30,40618.85,40625.3,40614.5,40625.3,0
2023-04-03 10:35:00+05:30,40619.85,40630.95,40618.8,40621.6,0
2023-04-03 10:36:00+05:30,40620.5,40659.8,40620.4,40659.8,0
2023-04-03 10:37:00+05:30,40654.65,40668.5,40645.8,40646.55,0
2023-04-03 10:38:00+05:30,40643.7,40657.95,40641.45,40652.5,0
2023-04-03 10:39:00+05:30,40652.5,40655,40644.95,40650.4,0
2023-04-03 10:40:00+05:30,40649.8,40660.15,40639.4,40653.15,0
2023-04-03 10:41:00+05:30,40652.65,40662.75,40652.55,40658.5,0
2023-04-03 10:42:00+05:30,40656.6,40660.35,40619.95,40622.3,0
2023-04-03 10:43:00+05:30,40618.85,40622.2,40602,40605.35,0
2023-04-03 10:44:00+05:30,40603.85,40603.85,40585.2,40593.6,0
2023-04-03 10:45:00+05:30,40595.5,40619.55,40584.5,40619,0
2023-04-03 10:46:00+05:30,40616.8,40640.75,40615.25,40620.05,0
2023-04-03 10:47:00+05:30,40613.45,40631.7,40608.1,40617.25,0
2023-04-03 10:48:00+05:30,40617,40634.8,40613.9,40634.8,0
2023-04-03 10:49:00+05:30,40632.5,40637.5,40627.05,40631.7,0
2023-04-03 10:50:00+05:30,40630.75,40632.25,40583.1,40589.7,0
2023-04-03 10:51:00+05:30,40591.1,40609,40582.95,40607.55,0
2023-04-03 10:52:00+05:30,40608.05,40629.15,40605.3,40623.15,0
2023-04-03 10:53:00+05:30,40622,40637.3,40613.95,40628.2,0
2023-04-03 10:54:00+05:30,40623.75,40623.9,40598.05,40598.05,0
2023-04-03 10:55:00+05:30,40597.35,40599.35,40584.85,40584.85,0
2023-04-03 10:56:00+05:30,40592,40593.65,40580.7,40593.65,0
2023-04-03 10:57:00+05:30,40590.65,40614.55,40588.1,40614.55,0
2023-04-03 10:58:00+05:30,40614.05,40628.8,40602.35,40603.75,0
2023-04-03 10:59:00+05:30,40602.85,40615.8,40602.85,40615.8,0
2023-04-03 11:00:00+05:30,40615.9,40629.45,40614.55,40629.45,0
2023-04-03 11:01:00+05:30,40628.95,40640.75,40626.5,40637.45,0
2023-04-03 11:02:00+05:30,40635.7,40640.25,40628.05,40634.5,0
2023-04-03 11:03:00+05:30,40632.7,40634.8,40625.75,40631.55,0
2023-04-03 11:04:00+05:30,40630.9,40633.5,40628.15,40631.9,0
2023-04-03 11:05:00+05:30,40629.75,40630.15,40615.75,40620.05,0
2023-04-03 11:06:00+05:30,40618.2,40654.75,40617.5,40648.45,0
2023-04-03 11:07:00+05:30,40646.55,40654.7,40644.35,40646.55,0
2023-04-03 11:08:00+05:30,40653.1,40657.9,40636.95,40646,0
2023-04-03 11:09:00+05:30,40641.5,40654.25,40633.2,40637.8,0
2023-04-03 11:10:00+05:30,40638,40640.6,40608.5,40613.8,0
2023-04-03 11:11:00+05:30,40612.1,40628.2,40611.25,40622.05,0
2023-04-03 11:12:00+05:30,40621.8,40621.8,40608.2,40613.1,0
2023-04-03 11:13:00+05:30,40611.95,40611.95,40591.35,40592.9,0
2023-04-03 11:14:00+05:30,40591.45,40596.6,40581.35,40589.45,0
2023-04-03 11:15:00+05:30,40588.1,40606.9,40584.2,40606.9,0
2023-04-03 11:16:00+05:30,40602.7,40630.65,40602.7,40628.6,0
2023-04-03 11:17:00+05:30,40619.3,40619.3,40594.55,40601.85,0
2023-04-03 11:18:00+05:30,40603.45,40617.3,40601.6,40610.4,0
2023-04-03 11:19:00+05:30,40613.6,40615.65,40602.1,40605.5,0
2023-04-03 11:20:00+05:30,40607,40608.35,40596.35,40602.3,0
2023-04-03 11:21:00+05:30,40602.75,40604.75,40592.9,40594.15,0
2023-04-03 11:22:00+05:30,40593.65,40600.95,40590.45,40598.45,0
2023-04-03 11:23:00+05:30,40595.1,40605.7,40595.1,40601.9,0
2023-04-03 11:24:00+05:30,40601.35,40603.85,40594.9,40595.15,0
2023-04-03 11:25:00+05:30,40597.4,40598.3,40564.2,40572.45,0
2023-04-03 11:26:00+05:30,40573.4,40596,40573.25,40596,0
2023-04-03 11:27:00+05:30,40590.65,40619.9,40590.55,40618,0
2023-04-03 11:28:00+05:30,40615.7,40624.1,40607.65,40607.85,0
2023-04-03 11:29:00+05:30,40610.4,40610.4,40583.55,40589.6,0
2023-04-03 11:30:00+05:30,40588.95,40596.5,40572.9,40573.05,0
2023-04-03 11:31:00+05:30,40571.3,40589.3,40569.85,40569.85,0
2023-04-03 11:32:00+05:30,40572.2,40572.2,40562.3,40571.25,0
2023-04-03 11:33:00+05:30,40568.55,40580.65,40563.3,40577.6,0
2023-04-03 11:34:00+05:30,40576.6,40588.2,40565.3,40583.7,0
2023-04-03 11:35:00+05:30,40581.4,40584.25,40576.35,40580.85,0
2023-04-03 11:36:00+05:30,40580.4,40592.8,40579.25,40585.05,0
2023-04-03 11:37:00+05:30,40585.2,40607.75,40584.75,40606.75,0
2023-04-03 11:38:00+05:30,40605.9,40607.2,40589.9,40597,0
2023-04-03 11:39:00+05:30,40596.3,40602.35,40592.2,40599.95,0
2023-04-03 11:40:00+05:30,40600.2,40619.35,40599.5,40611.05,0
2023-04-03 11:41:00+05:30,40611.65,40617.55,40607.6,40610.05,0
2023-04-03 11:42:00+05:30,40607.85,40621.7,40587.95,40600.65,0
2023-04-03 11:43:00+05:30,40596.75,40609.25,40592.8,40602.45,0
2023-04-03 11:44:00+05:30,40602,40614.2,40600.55,40611.8,0
2023-04-03 11:45:00+05:30,40614.25,40626.85,40613.95,40623.85,0
2023-04-03 11:46:00+05:30,40622.5,40661.1,40622.5,40656.95,0
2023-04-03 11:47:00+05:30,40656.95,40667.45,40649.55,40665.2,0
2023-04-03 11:48:00+05:30,40662.2,40670.35,40644.9,40662.7,0
2023-04-03 11:49:00+05:30,40664.55,40671.8,40636.25,40636.25,0
2023-04-03 11:50:00+05:30,40639.45,40656.85,40630.1,40638,0
2023-04-03 11:51:00+05:30,40641.7,40649.7,40634.1,40645.05,0
2023-04-03 11:52:00+05:30,40645.4,40669.2,40645.4,40660.75,0
2023-04-03 11:53:00+05:30,40660.5,40670.5,40651.9,40670.15,0
2023-04-03 11:54:00+05:30,40670.9,40689.8,40670.9,40681.95,0
2023-04-03 11:55:00+05:30,40682.3,40693.45,40682.3,40688.05,0
2023-04-03 11:56:00+05:30,40685.65,40695.9,40675.55,40675.55,0
2023-04-03 11:57:00+05:30,40676.6,40683.5,40643.85,40652.9,0
2023-04-03 11:58:00+05:30,40650.45,40670.3,40646.75,40656.75,0
2023-04-03 11:59:00+05:30,40654.15,40665.65,40648.5,40656.1,0
2023-04-03 12:00:00+05:30,40655.5,40661.95,40638.15,40643.55,0
2023-04-03 12:01:00+05:30,40640.05,40663.45,40640.05,40659.1,0
2023-04-03 12:02:00+05:30,40659,40681.7,40656.55,40671.6,0
2023-04-03 12:03:00+05:30,40672.8,40680.05,40653.25,40668.05,0
2023-04-03 12:04:00+05:30,40665.15,40674.05,40655.85,40674.05,0
2023-04-03 12:05:00+05:30,40675.2,40684.1,40669.75,40684.1,0
2023-04-03 12:06:00+05:30,40684.6,40709.6,40683.75,40709.6,0
2023-04-03 12:07:00+05:30,40709.45,40728.2,40705.9,40728.2,0
2023-04-03 12:08:00+05:30,40724.1,40725.85,40703.15,40711.15,0
2023-04-03 12:09:00+05:30,40710.45,40725.25,40707.75,40725.25,0
2023-04-03 12:10:00+05:30,40726.45,40744.85,40726.45,40743,0
2023-04-03 12:11:00+05:30,40737.15,40759.15,40737.15,40747.55,0
2023-04-03 12:12:00+05:30,40749.15,40749.35,40730.95,40744.6,0
2023-04-03 12:13:00+05:30,40741.35,40742.95,40705.5,40705.5,0
2023-04-03 12:14:00+05:30,40700.95,40705.95,40677.7,40683.65,0
2023-04-03 12:15:00+05:30,40684.25,40688.95,40669.7,40686.3,0
2023-04-03 12:16:00+05:30,40679.4,40691.15,40675.3,40685.2,0
2023-04-03 12:17:00+05:30,40685.8,40698.1,40682.65,40685.4,0
2023-04-03 12:18:00+05:30,40683.75,40720.1,40678.35,40720.1,0
2023-04-03 12:19:00+05:30,40720.35,40741.5,40719.85,40741.5,0
2023-04-03 12:20:00+05:30,40733.4,40742.05,40718.15,40734.55,0
2023-04-03 12:21:00+05:30,40734.2,40736.45,40710.6,40718.25,0
2023-04-03 12:22:00+05:30,40710.4,40720.75,40686.05,40699.9,0
2023-04-03 12:23:00+05:30,40698.3,40707.85,40696.95,40706.1,0
2023-04-03 12:24:00+05:30,40706,40715.1,40705.05,40713.15,0
2023-04-03 12:25:00+05:30,40712.4,40712.4,40682.45,40685.7,0
