,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
22984,2023-04-10 15:08:00,30.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,868.25,c,0.12806111111111113,0.25490269642449603
23003,2023-04-10 13:19:00,19.25,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.5,c,0.05236388888888888,0.2456114497208263
23018,2023-04-10 11:03:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,871.15,p,0.12874166666666667,0.14782502286086496
23036,2023-04-03 11:38:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,871.15,c,0.14864444444444444,0.2758678610733327
23040,2023-04-03 11:52:00,22.2,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.55,c,0.07260555555555555,0.22318598433052986
23050,2023-04-10 13:48:00,19.15,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.85,c,0.05228333333333333,0.2422960163985902
23058,2023-04-10 13:53:00,19.05,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.4,c,0.052269444444444445,0.24394985386465526
23062,2023-04-10 13:03:00,33.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.15,c,0.12840833333333335,0.26280212414135
23072,2023-04-03 11:26:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.5,c,0.14867777777777777,0.2822914494600706
23082,2023-04-03 10:09:00,14.0,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.4,p,0.07289166666666666,0.16660645605411897
23085,2023-04-11 09:23:00,14.9,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.1,p,0.04901944444444445,0.1880945999300517
23093,2023-04-10 13:05:00,13.7,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.1,p,0.05240277777777778,0.17916713780545046
23105,2023-04-03 09:39:00,14.2,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.0,p,0.072975,0.1666884342495059
23112,2023-04-10 10:47:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,871.35,p,0.1287861111111111,0.1485680571124001
23124,2023-04-03 10:13:00,13.45,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.25,p,0.07288055555555555,0.16484516569653984
23136,2023-04-03 12:39:00,20.75,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,874.55,p,0.148475,0.1712119267285798
23145,2023-04-10 10:50:00,19.55,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.8,c,0.05277777777777778,0.24005403938659514
23146,2023-04-03 11:07:00,14.4,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.7,p,0.07273055555555555,0.16261584935010695
23177,2023-04-03 11:59:00,22.05,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,873.55,p,0.1485861111111111,0.17743751944806016
23180,2023-04-03 11:49:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.25,c,0.14861388888888888,0.27154948482154767
23189,2023-04-10 11:16:00,19.55,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.65,c,0.052705555555555554,0.24119184215133813
23193,2023-04-03 11:58:00,13.7,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.65,p,0.07258888888888888,0.16004588369503733
23208,2023-04-10 12:31:00,33.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,873.75,c,0.12849722222222223,0.2558556819883452
23215,2023-04-03 10:04:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.1,c,0.14890555555555554,0.2718776599847037
23216,2023-04-10 13:43:00,14.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.25,p,0.05229722222222222,0.1824214443201726
23236,2023-04-11 09:48:00,31.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,873.65,c,0.12495,0.24319017102776444
23239,2023-04-03 11:58:00,22.05,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.65,p,0.14858888888888888,0.17430323161626807
23315,2023-04-03 11:05:00,21.4,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.8,c,0.07273611111111111,0.22424943652552717
23321,2023-04-10 10:49:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,870.8,p,0.12878055555555556,0.14645100634212158
23327,2023-04-03 10:29:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.35,c,0.1488361111111111,0.2709500527558249
23334,2023-04-03 10:08:00,24.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,873.2,p,0.14889444444444444,0.191723616089128
23405,2023-04-03 12:00:00,22.4,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.6,c,0.07258333333333333,0.22507511176844658
23409,2023-04-03 09:38:00,24.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.05,p,0.14897777777777776,0.18764363468113213
23414,2023-04-10 15:23:00,22.4,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,868.3,p,0.12801944444444444,0.1736437987199592
23424,2023-04-10 10:22:00,32.25,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,871.7,c,0.12885555555555556,0.2518090222949224
23435,2023-04-03 11:57:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.7,c,0.14859166666666665,0.2697810749269535
23437,2023-04-03 10:47:00,22.6,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.0,p,0.1487861111111111,0.17601017900303897
23451,2023-04-03 10:11:00,13.5,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.15,p,0.07288611111111111,0.16489447272420835
23456,2023-04-03 11:26:00,15.0,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.5,p,0.07267777777777777,0.15768111763593431
23463,2023-04-11 09:45:00,18.85,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.0,c,0.04895833333333333,0.22501808335490658
23477,2023-04-10 10:54:00,13.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.15,p,0.05276666666666666,0.18073038896226898
23495,2023-04-10 11:30:00,13.7,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,870.7,p,0.05266666666666667,0.17629834839589764
23514,2023-04-10 13:28:00,33.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.85,c,0.1283388888888889,0.272571299979926
23540,2023-04-10 14:52:00,17.85,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,868.05,c,0.05210555555555555,0.23770200006045838
23547,2023-04-10 11:06:00,19.15,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.35,c,0.05273333333333333,0.2380481566984265
23560,2023-04-05 10:00:00,12.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.4,p,0.06491666666666666,0.16861082226179025
23569,2023-04-10 12:58:00,21.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.35,c,0.05242222222222222,0.24216502731183945
23574,2023-04-11 09:58:00,32.65,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.05,c,0.12492222222222223,0.24880116203110858
23581,2023-04-10 12:38:00,12.4,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.85,p,0.052477777777777776,0.1843574305844293
23592,2023-04-03 10:18:00,24.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.6,p,0.14886666666666665,0.18964761079828976
23615,2023-04-10 12:13:00,21.2,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.9,c,0.05254722222222222,0.24064965004452502
23626,2023-04-03 12:44:00,23.55,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.4,c,0.0724611111111111,0.22720261450434828
23637,2023-04-03 10:18:00,22.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.6,c,0.07286666666666666,0.2203668777966404
23641,2023-04-03 11:21:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.65,c,0.14869166666666667,0.2816945762309745
23642,2023-04-10 10:15:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,871.4,p,0.128875,0.1487084528079981
23661,2023-04-03 10:52:00,14.05,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.55,p,0.07277222222222221,0.16309024550670012
23683,2023-04-06 13:45:00,35.95,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.95,c,0.13629166666666667,0.2601557850786724
23695,2023-04-10 11:47:00,31.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.7,c,0.12861944444444445,0.244173441292072
23699,2023-04-11 09:53:00,32.3,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.5,c,0.12493611111111111,0.24395407059446936
23713,2023-04-03 09:59:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.85,c,0.14891944444444444,0.26888705679347846
23739,2023-04-03 12:32:00,23.45,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.7,c,0.07249444444444444,0.22432230365791594
23745,2023-04-06 14:44:00,19.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,874.0,p,0.1361277777777778,0.16433756707207847
23756,2023-04-11 09:54:00,12.4,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.85,p,0.048933333333333336,0.1851050973692244
23757,2023-04-10 13:40:00,19.1,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.8,c,0.052305555555555557,0.2419354856557428
23764,2023-04-10 11:27:00,19.6,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,871.45,c,0.052675,0.2366698920637089
23773,2023-04-03 10:38:00,13.65,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.2,p,0.0728111111111111,0.1619757145977018
23786,2023-04-03 09:29:00,22.95,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.5,c,0.07300277777777778,0.22515779520403964
23822,2023-04-10 10:42:00,20.2,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.05,c,0.0528,0.2332822614966626
23824,2023-04-10 15:10:00,30.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,868.7,c,0.12805555555555556,0.253054993742206
23828,2023-04-10 10:52:00,32.0,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.85,c,0.12877222222222223,0.2576425530804525
23831,2023-04-10 13:13:00,14.4,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.45,p,0.052380555555555555,0.17786437842891523
23842,2023-04-10 14:28:00,22.4,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,866.0,p,0.12817222222222222,0.1640712345625332
23858,2023-04-03 09:51:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,873.0,c,0.14894166666666667,0.2682693915459323
23862,2023-04-10 10:02:00,12.2,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.5,p,0.05291111111111111,0.1735153772633195
23869,2023-04-03 12:09:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.95,c,0.14855833333333332,0.2607706826213797
23881,2023-04-03 09:51:00,24.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,873.0,p,0.14894166666666667,0.1909972431072717
23893,2023-04-10 15:04:00,18.2,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.0,c,0.05207222222222222,0.23621782220210183
23928,2023-04-10 14:21:00,17.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,867.2,c,0.052191666666666664,0.23202580644565257
23933,2023-04-10 15:03:00,18.05,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,868.8,c,0.052074999999999996,0.23558287480626028
23938,2023-04-10 10:44:00,20.1,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.6,c,0.05279444444444444,0.2350589063277987
23946,2023-04-10 11:20:00,31.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.2,c,0.12869444444444444,0.2588099916252682
23950,2023-04-10 13:01:00,20.7,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.85,c,0.052413888888888885,0.24178514544839433
23951,2023-04-10 15:08:00,15.1,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,868.25,p,0.05206111111111111,0.17960147101622875
23977,2023-04-10 13:08:00,33.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,870.95,c,0.12839444444444445,0.2678979250848732
24003,2023-04-06 14:54:00,19.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,874.9,p,0.1361,0.16755448075385485
24020,2023-04-03 10:02:00,22.5,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.3,c,0.07291111111111111,0.2216431303512106
24021,2023-04-10 12:00:00,20.75,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.0,c,0.05258333333333333,0.23421953202205495
24022,2023-04-10 10:10:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.35,p,0.1288888888888889,0.15230973510486692
24039,2023-04-11 09:29:00,13.75,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.2,p,0.04900277777777778,0.18655285314236836
24058,2023-04-10 10:10:00,13.2,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.35,p,0.05288888888888889,0.17947956233028306
24092,2023-04-10 15:05:00,18.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,868.5,c,0.05206944444444444,0.23685724072445796
24101,2023-04-10 13:52:00,19.05,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.7,c,0.05227222222222222,0.24202391597444067
24106,2023-04-10 11:15:00,13.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.3,p,0.05270833333333333,0.1817306739319138
24125,2023-04-03 11:39:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,871.35,c,0.14864166666666667,0.2750828169391427
24135,2023-04-10 11:54:00,33.0,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,873.3,c,0.1286,0.25126320112646283
24159,2023-04-10 13:21:00,19.05,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.0,c,0.05235833333333333,0.2462868754637728
24167,2023-04-03 12:22:00,22.95,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.55,c,0.07252222222222221,0.22561424073242733
24169,2023-04-03 12:24:00,13.35,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.5,p,0.07251666666666666,0.1653826830769965
24181,2023-04-06 14:46:00,35.95,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.0,c,0.13612222222222223,0.2643267342202955
24193,2023-04-06 15:11:00,13.25,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.8,p,0.060052777777777774,0.17685407701848513
24217,2023-04-10 12:01:00,12.2,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.5,p,0.052580555555555554,0.179700469817589
24256,2023-04-03 11:54:00,13.7,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,873.7,p,0.0726,0.16518789557291563
24261,2023-04-10 11:56:00,20.6,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.9,c,0.052594444444444444,0.2329921539268709
24265,2023-04-10 14:22:00,17.2,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,867.8,c,0.05218888888888889,0.23085139999945425
24271,2023-04-03 10:29:00,22.35,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.35,c,0.0728361111111111,0.22556705885689943
24280,2023-04-03 11:49:00,13.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.25,p,0.07261388888888888,0.15963131391528598
24291,2023-04-10 15:23:00,17.9,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,868.3,c,0.052019444444444445,0.23696394025761305
24292,2023-04-03 09:48:00,22.55,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.45,c,0.07295,0.2269590287346205
24297,2023-04-05 09:59:00,23.3,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.65,c,0.06491944444444445,0.23565951848685612
24321,2023-04-06 14:31:00,19.15,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,874.95,p,0.1361638888888889,0.1676917039701541
24333,2023-04-10 11:51:00,12.5,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.25,p,0.05260833333333333,0.18204016153415664
24351,2023-04-11 09:34:00,13.0,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.35,p,0.04898888888888889,0.18388080153094588
24352,2023-04-10 15:26:00,14.75,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,868.7,p,0.05201111111111111,0.1781567286496404
24358,2023-04-10 14:15:00,30.45,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,867.1,c,0.12820833333333334,0.2570368878525275
24380,2023-04-03 11:14:00,20.8,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.55,c,0.0727111111111111,0.22473424399014105
24381,2023-04-03 10:17:00,22.15,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,872.05,c,0.07286944444444445,0.22507357973562886
24384,2023-04-10 15:22:00,30.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,868.85,c,0.12802222222222223,0.2504518744145618
24385,2023-04-03 11:28:00,20.95,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.7,c,0.07267222222222222,0.2200912670980737
24412,2023-04-10 15:16:00,14.8,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,868.75,p,0.052038888888888885,0.17906188085282693
24423,2023-04-06 15:10:00,34.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,874.2,c,0.13605555555555557,0.2541766669024695
24426,2023-04-10 12:34:00,21.3,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.2,c,0.052488888888888884,0.239985231082147
24428,2023-04-03 10:49:00,14.1,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.5,p,0.07278055555555556,0.16336686433117587
24438,2023-04-10 11:46:00,20.45,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.5,c,0.05262222222222222,0.23377195777252838
24459,2023-04-03 11:52:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,872.55,c,0.14860555555555555,0.27036536198500694
24479,2023-04-10 10:06:00,35.45,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,873.75,c,0.12890000000000001,0.26869687798902575
24483,2023-04-10 13:50:00,19.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,869.65,c,0.05227777777777778,0.24170109326705302
24504,2023-04-10 10:14:00,19.8,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,871.35,c,0.052877777777777774,0.23937639670718316
24539,2023-04-03 12:41:00,13.3,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.3,p,0.07246944444444443,0.1639406264640309
24552,2023-04-10 13:52:00,14.45,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.7,p,0.05227222222222222,0.18024434359801536
24559,2023-04-10 15:10:00,22.4,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,868.7,p,0.12805555555555556,0.17522781272498228
24569,2023-04-10 10:00:00,17.85,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,873.0,p,0.12891666666666668,0.15472924544113414
24571,2023-04-03 10:56:00,37.5,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,871.1,c,0.1487611111111111,0.27595631223814177
24584,2023-04-03 11:59:00,22.6,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.55,c,0.0725861111111111,0.22176936868797084
24591,2023-04-11 09:37:00,13.3,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,872.4,p,0.048980555555555555,0.18810930703504228
24610,2023-04-10 14:56:00,14.85,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,868.8,p,0.05209444444444444,0.1799180668493667
24613,2023-04-03 09:36:00,14.25,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,874.0,p,0.07298333333333333,0.17208665668201004
24621,2023-04-10 14:02:00,34.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,868.45,c,0.12824444444444444,0.28615203019461244
24631,2023-04-03 11:08:00,14.45,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,871.7,p,0.07272777777777777,0.1631532733276145
24637,2023-04-03 11:48:00,22.05,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,872.65,p,0.14861666666666665,0.17428694144234147
24641,2023-04-10 13:32:00,33.8,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.6,c,0.1283277777777778,0.2736265101910142
24643,2023-04-10 11:54:00,20.5,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.3,c,0.0526,0.23580719937681624
24652,2023-04-03 10:25:00,22.6,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,873.35,p,0.14884722222222221,0.18069792864655607
24677,2023-04-10 13:54:00,34.75,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,869.7,c,0.12826666666666667,0.2809277804628693
24678,2023-04-10 10:51:00,32.25,870,ICICIBANK25MAY23870CE,2023-05-25 15:30:00,870.0,c,0.128775,0.2590245600015461
24683,2023-04-03 11:14:00,14.95,870,ICICIBANK27APR23870PE,2023-04-27 15:30:00,869.55,p,0.0727111111111111,0.15737590579295485
24763,2023-04-10 13:37:00,19.0,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,870.0,p,0.1283138888888889,0.1528416393856839
24787,2023-04-10 15:13:00,22.4,870,ICICIBANK25MAY23870PE,2023-05-25 15:30:00,868.3,p,0.12804722222222223,0.17362496308889358
24788,2023-04-10 13:37:00,19.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,870.0,c,0.05231388888888889,0.23937016452166063
24789,2023-04-06 15:19:00,21.75,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,873.35,c,0.06003055555555555,0.23512567344175822
24822,2023-04-03 09:35:00,24.0,870,ICICIBANK27APR23870CE,2023-04-27 15:30:00,874.05,c,0.07298611111111111,0.23321916775812163
