,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
213,2023-04-10 14:47:00,3.1,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,126.9,c,0.05211944444444444,0.27246021258584235
228,2023-04-26 10:40:00,4.45,133,FEDERALBNK25MAY23133CE,2023-05-25 15:30:00,133.05,c,0.08080555555555556,0.29340721495935906
230,2023-04-18 10:01:00,2.55,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.65,p,0.02891388888888889,0.26514733119997325
283,2023-04-10 11:57:00,2.85,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.15,p,0.05259166666666666,0.2515744805190261
301,2023-04-13 14:10:00,2.35,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.1,p,0.04022222222222222,0.2360880766210624
312,2023-04-11 10:28:00,3.0,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.3,c,0.04883888888888889,0.25206134768703037
323,2023-04-03 11:25:00,2.75,134,FEDERALBNK27APR23134PE,2023-04-27 15:30:00,133.75,p,0.07268055555555555,0.18219676025321183
360,2023-04-24 12:58:00,4.2,132,FEDERALBNK25MAY23132CE,2023-05-25 15:30:00,132.3,c,0.08842222222222222,0.25829396652276176
370,2023-04-25 13:32:00,4.15,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,134.5,p,0.08432777777777778,0.28269526346992907
397,2023-04-05 09:48:00,3.4,129,FEDERALBNK27APR23129CE,2023-04-27 15:30:00,129.2,c,0.06495000000000001,0.2513827168715697
407,2023-05-03 11:43:00,3.55,137,FEDERALBNK25MAY23137CE,2023-05-25 15:30:00,136.65,c,0.06463055555555555,0.26829391789388257
421,2023-04-24 10:22:00,0.75,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.7,c,0.012855555555555556,0.14956370777739286
441,2023-04-11 10:59:00,3.0,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.25,c,0.04875277777777778,0.2546185364815854
446,2023-04-13 14:15:00,2.7,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,127.15,c,0.04020833333333333,0.25818841417530614
453,2023-04-24 11:31:00,0.7,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,132.55,c,0.01266388888888889,0.15221069758809497
456,2023-04-27 14:25:00,0.9,134,FEDERALBNK27APR23134PE,2023-04-27 15:30:00,133.5,p,0.00018055555555555555,0.8620750750951313
501,2023-04-19 11:01:00,2.0,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.8,p,0.024747222222222223,0.2293378615245412
508,2023-04-24 09:51:00,0.8,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.5,c,0.012941666666666667,0.17238876373002257
512,2023-04-03 09:25:00,3.2,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,133.15,c,0.07301388888888888,0.21783307957228243
520,2023-04-05 10:14:00,3.1,129,FEDERALBNK27APR23129CE,2023-04-27 15:30:00,128.7,c,0.06487777777777778,0.24809533564283365
524,2023-04-25 12:51:00,4.35,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,134.15,p,0.08444166666666668,0.28474834815003797
532,2023-04-24 13:21:00,0.75,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.25,p,0.012358333333333334,0.14835155896667396
533,2023-04-25 12:09:00,0.95,134,FEDERALBNK27APR23134PE,2023-04-27 15:30:00,133.9,p,0.008558333333333333,0.18187501516615512
541,2023-04-13 10:14:00,2.8,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.55,p,0.04087777777777778,0.24926720436493477
544,2023-04-17 14:19:00,2.1,131,FEDERALBNK27APR23131CE,2023-04-27 15:30:00,131.0,c,0.032197222222222224,0.22395355036746872
547,2023-04-11 09:59:00,2.7,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.1,p,0.048919444444444446,0.24339353711945982
565,2023-04-13 10:12:00,2.7,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.55,p,0.040883333333333334,0.23952038456926691
566,2023-04-19 14:30:00,1.85,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.15,p,0.024166666666666666,0.23491236248643171
573,2023-04-13 13:21:00,2.5,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,126.75,c,0.040358333333333336,0.25799515600370504
646,2023-04-25 11:43:00,1.0,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.9,c,0.008630555555555556,0.2113539474819286
652,2023-04-12 14:51:00,2.55,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,127.6,c,0.04410833333333333,0.25641973552161496
656,2023-04-18 10:49:00,2.0,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,132.45,c,0.028780555555555556,0.19733733326154687
659,2023-04-25 12:53:00,4.35,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,134.2,p,0.08443611111111111,0.28629418875949075
699,2023-04-13 13:27:00,2.45,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,126.6,c,0.040341666666666665,0.2603755270074339
713,2023-04-13 11:53:00,2.9,126,FEDERALBNK27APR23126CE,2023-04-27 15:30:00,126.4,c,0.04060277777777778,0.2657103141705248
732,2023-04-13 13:31:00,2.6,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,126.7,p,0.04033055555555556,0.24080857895420546
733,2023-04-19 15:08:00,1.45,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.7,c,0.024061111111111113,0.19555513417744344
744,2023-04-05 14:44:00,3.35,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,128.7,p,0.06412777777777778,0.24569629254527747
806,2023-04-03 10:16:00,2.5,133,FEDERALBNK27APR23133PE,2023-04-27 15:30:00,133.2,p,0.07287222222222221,0.18131887978328956
815,2023-04-25 09:22:00,1.2,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,132.45,c,0.009022222222222223,0.19124792809529473
818,2023-04-21 10:06:00,1.35,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.15,p,0.016900000000000002,0.20944579935210483
823,2023-04-21 14:06:00,1.3,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.2,p,0.016233333333333332,0.2097575463994938
832,2023-05-03 13:02:00,8.15,137,FEDERALBNK29JUN23137PE,2023-06-29 15:30:00,136.95,p,0.16441111111111112,0.3670335375819306
856,2023-04-03 09:19:00,3.0,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,132.75,c,0.07303055555555554,0.2180650211249026
871,2023-04-06 15:14:00,3.35,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,127.1,c,0.06004444444444444,0.26572828817751154
896,2023-04-17 10:00:00,2.5,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,127.75,c,0.03291666666666667,0.2834391830564721
903,2023-04-18 12:59:00,2.3,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.15,p,0.028419444444444445,0.2673154219935637
922,2023-05-02 13:29:00,3.6,136,FEDERALBNK25MAY23136PE,2023-05-25 15:30:00,136.2,p,0.06833611111111111,0.2606702622384377
931,2023-04-25 12:00:00,0.8,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.65,c,0.008583333333333333,0.19508319661805615
980,2023-04-18 11:50:00,1.9,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,132.2,c,0.02861111111111111,0.2017372914751231
992,2023-04-27 15:04:00,4.5,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,133.85,p,0.07607222222222222,0.30033987012390656
1035,2023-04-26 12:10:00,0.55,134,FEDERALBNK27APR23134PE,2023-04-27 15:30:00,134.05,p,0.004555555555555556,0.15923621685431982
1036,2023-04-18 14:24:00,1.7,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.9,c,0.028183333333333335,0.19798374381539088
1066,2023-04-27 10:08:00,0.4,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,134.4,c,0.0008944444444444445,
1167,2023-04-12 14:48:00,2.85,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.65,p,0.044116666666666665,0.24943292906699424
1181,2023-04-24 10:23:00,3.85,132,FEDERALBNK25MAY23132CE,2023-05-25 15:30:00,131.7,c,0.08885277777777777,0.2550612876174294
1209,2023-05-03 11:47:00,3.5,137,FEDERALBNK25MAY23137CE,2023-05-25 15:30:00,136.55,c,0.06461944444444445,0.26829172746773183
1229,2023-05-04 13:41:00,3.95,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,138.0,p,0.060302777777777775,0.2922351608627594
1256,2023-04-05 11:18:00,3.05,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,129.3,p,0.06470000000000001,0.24403900437041015
1266,2023-04-21 09:51:00,1.75,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.7,p,0.016941666666666667,0.23304994006875793
1283,2023-05-03 12:03:00,8.15,137,FEDERALBNK29JUN23137PE,2023-06-29 15:30:00,136.75,p,0.164575,0.3625657936951637
1294,2023-04-10 10:32:00,3.0,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,126.75,c,0.05282777777777777,0.2685223621744436
1356,2023-04-21 13:09:00,1.55,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,130.95,p,0.016391666666666665,0.22794920176955671
1387,2023-04-20 13:15:00,1.85,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.15,p,0.020375,0.25583822881240975
1389,2023-04-21 14:57:00,1.15,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.05,p,0.016091666666666667,0.17718202980444886
1419,2023-04-26 12:22:00,0.25,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,134.15,c,0.004522222222222223,0.04565425657882585
1420,2023-04-24 09:32:00,1.25,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.85,p,0.012994444444444444,0.19559902344713723
1432,2023-05-03 12:40:00,8.15,137,FEDERALBNK29JUN23137PE,2023-06-29 15:30:00,137.0,p,0.16447222222222224,0.36803037540814026
1435,2023-04-03 12:17:00,2.6,134,FEDERALBNK27APR23134PE,2023-04-27 15:30:00,134.15,p,0.0725361111111111,0.18566300011223266
1450,2023-05-03 13:06:00,3.9,137,FEDERALBNK25MAY23137PE,2023-05-25 15:30:00,137.0,p,0.0644,0.2812439637764123
1465,2023-04-11 10:39:00,2.6,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.15,p,0.048808333333333336,0.23694267847505243
1489,2023-04-20 09:23:00,1.4,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.7,c,0.021019444444444445,0.20265011766213828
1519,2023-04-06 14:29:00,2.9,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.3,p,0.06016944444444444,0.244971882803962
1552,2023-04-21 11:40:00,1.25,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.3,p,0.01663888888888889,0.20668351466271845
1562,2023-04-25 09:47:00,3.95,133,FEDERALBNK25MAY23133CE,2023-05-25 15:30:00,132.9,c,0.08495277777777778,0.25879397354764894
1566,2023-04-18 13:17:00,2.1,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.3,p,0.028369444444444444,0.25304476855336405
1587,2023-05-04 11:12:00,4.1,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,138.0,p,0.06071666666666666,0.3023020843512261
1590,2023-05-04 09:33:00,3.95,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,137.9,p,0.060991666666666666,0.2869893469927873
1608,2023-04-12 14:44:00,2.85,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.65,p,0.04412777777777777,0.24940152422846035
1647,2023-05-03 10:54:00,3.8,137,FEDERALBNK25MAY23137CE,2023-05-25 15:30:00,137.15,c,0.06476666666666667,0.26767643782456774
1655,2023-04-21 14:37:00,1.05,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.3,p,0.016147222222222223,0.17959288349344038
1670,2023-04-05 14:04:00,3.4,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,128.6,p,0.06423888888888889,0.2454451838978625
1679,2023-05-02 12:49:00,3.6,136,FEDERALBNK25MAY23136PE,2023-05-25 15:30:00,136.25,p,0.06844722222222223,0.26213794356868725
1681,2023-04-20 13:30:00,4.1,132,FEDERALBNK25MAY23132CE,2023-05-25 15:30:00,132.15,c,0.09633333333333334,0.24615267497775523
1686,2023-05-03 12:55:00,8.15,137,FEDERALBNK29JUN23137PE,2023-06-29 15:30:00,136.95,p,0.16443055555555555,0.36701183548950184
1730,2023-04-12 14:50:00,2.85,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.6,p,0.04411111111111111,0.24705332549324835
1740,2023-05-02 11:57:00,3.95,136,FEDERALBNK25MAY23136CE,2023-05-25 15:30:00,136.0,c,0.06859166666666668,0.27804070991908175
1785,2023-04-12 15:13:00,2.4,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.35,p,0.04404722222222222,0.24149779412810057
1789,2023-04-25 15:15:00,4.25,133,FEDERALBNK25MAY23133PE,2023-05-25 15:30:00,133.35,p,0.08404166666666667,0.28723841853900345
1818,2023-04-17 10:59:00,2.2,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,128.85,p,0.032752777777777776,0.22821610146994983
1820,2023-04-21 11:05:00,0.9,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.6,c,0.01673611111111111,0.1599973043646285
1872,2023-04-12 15:07:00,2.45,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.3,p,0.04406388888888889,0.24394526082627654
1893,2023-04-25 13:04:00,4.55,134,FEDERALBNK25MAY23134CE,2023-05-25 15:30:00,134.25,c,0.08440555555555557,0.28465674616059816
1921,2023-05-04 12:17:00,3.7,138,FEDERALBNK25MAY23138CE,2023-05-25 15:30:00,138.15,c,0.06053611111111111,0.2674821836729535
1927,2023-04-25 11:35:00,1.0,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.8,c,0.008652777777777778,0.22079308737380268
1940,2023-04-25 15:22:00,0.55,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,133.2,c,0.008022222222222222,0.09311168928165521
1955,2023-05-04 11:24:00,4.0,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,138.2,p,0.06068333333333333,0.3021088380111331
1959,2023-04-03 11:30:00,3.45,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.7,c,0.07266666666666666,0.25000496035372066
1969,2023-04-12 13:37:00,2.75,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.7,p,0.04431388888888889,0.24192401229504243
1972,2023-04-06 15:11:00,3.35,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,127.2,c,0.060052777777777774,0.2615198566318235
1975,2023-04-11 11:23:00,2.5,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.35,p,0.04868611111111111,0.23679078213008473
1978,2023-04-20 11:52:00,2.05,133,FEDERALBNK27APR23133PE,2023-04-27 15:30:00,132.65,p,0.020605555555555558,0.2458291049404992
2007,2023-04-20 12:59:00,1.1,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,132.65,c,0.020419444444444445,0.16737229749494123
2046,2023-05-03 11:10:00,3.95,137,FEDERALBNK25MAY23137PE,2023-05-25 15:30:00,137.1,p,0.06472222222222222,0.28762025808239017
2099,2023-04-06 10:54:00,2.85,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.35,p,0.06076666666666666,0.23976149711719982
2102,2023-04-18 10:28:00,2.05,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,132.2,c,0.02883888888888889,0.21771749440971394
2118,2023-04-25 13:11:00,1.0,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,134.15,c,0.008386111111111112,0.1884506470689589
2136,2023-04-19 09:48:00,1.85,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.3,p,0.02495,0.23975306138812233
2153,2023-04-20 11:23:00,1.7,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.1,p,0.02068611111111111,0.230917710632867
2179,2023-04-25 09:33:00,0.75,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,132.75,c,0.008991666666666667,0.17293927484554264
2185,2023-04-06 12:09:00,3.3,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.65,p,0.06055833333333333,0.24881193319585646
2191,2023-04-27 14:52:00,4.5,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,133.8,p,0.07610555555555555,0.2986106548846012
2195,2023-04-06 14:55:00,3.45,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,127.35,c,0.06009722222222222,0.2631192683612392
2204,2023-04-05 15:24:00,3.0,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.5,p,0.06401666666666667,0.25062399600695434
2238,2023-04-10 10:04:00,2.9,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,126.9,p,0.05290555555555555,0.2446618309949211
2248,2023-04-26 11:10:00,4.2,133,FEDERALBNK25MAY23133PE,2023-05-25 15:30:00,133.4,p,0.08072222222222222,0.2913266703767562
2251,2023-05-03 09:53:00,4.15,137,FEDERALBNK25MAY23137PE,2023-05-25 15:30:00,136.9,p,0.06493611111111111,0.2945438837229333
2279,2023-04-27 14:17:00,4.5,134,FEDERALBNK25MAY23134CE,2023-05-25 15:30:00,134.35,c,0.07620277777777777,0.2926246220105965
2285,2023-04-17 11:03:00,2.2,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,128.95,p,0.03274166666666667,0.23361856026951477
2289,2023-04-03 11:28:00,3.45,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.75,c,0.07267222222222222,0.24825291016038886
2324,2023-05-03 13:19:00,3.9,137,FEDERALBNK25MAY23137PE,2023-05-25 15:30:00,137.15,p,0.06436388888888889,0.2865458484194724
2347,2023-04-21 12:46:00,1.2,131,FEDERALBNK27APR23131CE,2023-04-27 15:30:00,131.25,c,0.016455555555555557,0.15950870699728165
2351,2023-04-27 15:15:00,4.25,134,FEDERALBNK25MAY23134PE,2023-05-25 15:30:00,133.85,p,0.07604166666666666,0.28341634357320156
2387,2023-04-18 11:20:00,2.1,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,132.5,c,0.028694444444444446,0.20579997657655127
2492,2023-04-24 10:37:00,0.9,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.2,p,0.012813888888888889,0.1670955528775771
2500,2023-04-19 10:16:00,1.65,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.7,c,0.024872222222222223,0.21651273853161457
2530,2023-04-21 12:46:00,1.45,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.25,p,0.016455555555555557,0.23424595525443406
2542,2023-04-20 10:45:00,1.3,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,132.55,c,0.020791666666666667,0.19827894016367764
2597,2023-04-18 15:15:00,2.15,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.55,p,0.028041666666666666,0.21772614083248665
2613,2023-05-04 11:11:00,4.1,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,137.95,p,0.060719444444444444,0.3005019271512271
2620,2023-04-18 15:13:00,2.0,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.0,p,0.028047222222222223,0.22679170962959788
2673,2023-04-11 14:09:00,3.0,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.35,c,0.048225000000000004,0.25130027717249903
2696,2023-04-11 11:07:00,3.15,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.4,c,0.048730555555555555,0.26094380381087673
2707,2023-04-10 09:16:00,3.0,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,126.85,c,0.053038888888888885,0.2636787867687834
2711,2023-05-04 12:42:00,3.75,138,FEDERALBNK25MAY23138CE,2023-05-25 15:30:00,138.0,c,0.06046666666666666,0.2770563347693193
2721,2023-04-13 15:11:00,2.7,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.5,c,0.04005277777777778,0.23849445933050312
2736,2023-05-02 13:14:00,4.05,136,FEDERALBNK25MAY23136CE,2023-05-25 15:30:00,136.2,c,0.06837777777777779,0.2782137762923359
2739,2023-04-26 11:46:00,4.35,134,FEDERALBNK25MAY23134CE,2023-05-25 15:30:00,134.05,c,0.08062222222222222,0.28495526355990924
2761,2023-04-11 14:19:00,2.5,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.3,p,0.048197222222222225,0.23589101371732107
2765,2023-04-25 15:17:00,0.7,133,FEDERALBNK27APR23133CE,2023-04-27 15:30:00,133.3,c,0.008036111111111112,0.11271148891713188
2783,2023-05-03 14:51:00,3.7,138,FEDERALBNK25MAY23138CE,2023-05-25 15:30:00,137.9,c,0.06410833333333334,0.2691545522355567
2785,2023-04-10 13:05:00,2.7,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.35,p,0.05240277777777778,0.2472829293972144
2787,2023-04-18 10:42:00,2.0,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.25,p,0.0288,0.23731110354229173
2789,2023-04-19 11:30:00,1.65,131,FEDERALBNK27APR23131PE,2023-04-27 15:30:00,131.25,p,0.024666666666666667,0.21571554012333966
2802,2023-05-02 09:21:00,4.15,136,FEDERALBNK25MAY23136CE,2023-05-25 15:30:00,136.05,c,0.069025,0.2893952971387544
2808,2023-04-20 12:04:00,2.0,133,FEDERALBNK27APR23133PE,2023-04-27 15:30:00,132.7,p,0.02057222222222222,0.24286799409212462
2819,2023-04-05 10:28:00,3.5,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.5,c,0.06483888888888889,0.24902984404782455
2822,2023-04-24 10:46:00,0.95,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.05,p,0.01278888888888889,0.1636580066186544
2830,2023-04-25 14:28:00,4.35,134,FEDERALBNK25MAY23134CE,2023-05-25 15:30:00,134.0,c,0.08417222222222223,0.28054973776022957
2832,2023-04-25 15:08:00,4.05,134,FEDERALBNK25MAY23134CE,2023-05-25 15:30:00,133.55,c,0.08406111111111111,0.27611277997664313
2836,2023-04-05 15:15:00,2.9,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.35,p,0.06404166666666666,0.23742019319774652
2847,2023-04-20 14:19:00,1.6,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,132.5,p,0.020197222222222224,0.24530048644283117
2877,2023-04-24 09:33:00,0.95,132,FEDERALBNK27APR23132CE,2023-04-27 15:30:00,131.8,c,0.012991666666666667,0.17456232468814392
2898,2023-04-10 13:44:00,2.8,127,FEDERALBNK27APR23127PE,2023-04-27 15:30:00,127.3,p,0.05229444444444444,0.2541390003190969
2903,2023-04-17 09:33:00,2.3,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,127.95,p,0.03299166666666667,0.2453371482303765
2940,2023-04-21 11:59:00,1.25,131,FEDERALBNK27APR23131CE,2023-04-27 15:30:00,131.4,c,0.01658611111111111,0.15395226245656607
2978,2023-04-03 12:16:00,3.55,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,134.15,c,0.07253888888888889,0.2412256597452274
3027,2023-04-03 10:28:00,3.25,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,133.6,c,0.07283888888888888,0.23926644424098845
3053,2023-05-02 09:30:00,3.6,137,FEDERALBNK25MAY23137CE,2023-05-25 15:30:00,136.65,c,0.069,0.263151729245188
3135,2023-04-17 11:20:00,2.05,129,FEDERALBNK27APR23129PE,2023-04-27 15:30:00,129.15,p,0.03269444444444444,0.22815411440455696
3146,2023-04-25 15:26:00,0.55,133,FEDERALBNK27APR23133PE,2023-04-27 15:30:00,133.05,p,0.008011111111111111,0.12098143373155923
3151,2023-05-04 13:16:00,3.75,138,FEDERALBNK25MAY23138CE,2023-05-25 15:30:00,138.15,c,0.06037222222222222,0.2715417724757723
3186,2023-05-02 13:05:00,3.55,136,FEDERALBNK25MAY23136PE,2023-05-25 15:30:00,136.15,p,0.06840277777777778,0.25533143226081234
3199,2023-05-04 11:19:00,4.1,138,FEDERALBNK25MAY23138PE,2023-05-25 15:30:00,138.15,p,0.06069722222222222,0.3076850185211532
3233,2023-04-05 15:17:00,3.2,129,FEDERALBNK27APR23129CE,2023-04-27 15:30:00,128.6,c,0.06403611111111111,0.2612407339886669
3240,2023-04-10 11:42:00,2.95,127,FEDERALBNK27APR23127CE,2023-04-27 15:30:00,127.0,c,0.05263333333333333,0.25382778028064046
3252,2023-04-19 10:15:00,2.1,132,FEDERALBNK27APR23132PE,2023-04-27 15:30:00,131.85,p,0.024875,0.2438615828037668
3296,2023-04-12 09:56:00,3.05,128,FEDERALBNK27APR23128CE,2023-04-27 15:30:00,128.3,c,0.044927777777777775,0.26742371819331634
3344,2023-05-02 11:14:00,4.05,136,FEDERALBNK25MAY23136PE,2023-05-25 15:30:00,135.5,p,0.06871111111111111,0.26736843431452745
3347,2023-04-26 09:28:00,4.2,133,FEDERALBNK25MAY23133CE,2023-05-25 15:30:00,133.0,c,0.08100555555555555,0.2781913433423969
3374,2023-05-02 13:33:00,3.6,136,FEDERALBNK25MAY23136PE,2023-05-25 15:30:00,136.25,p,0.06832500000000001,0.2623722997093873
3379,2023-04-25 14:26:00,0.8,134,FEDERALBNK27APR23134CE,2023-04-27 15:30:00,134.0,c,0.008177777777777779,0.16548610069679554
3403,2023-04-11 10:40:00,2.6,128,FEDERALBNK27APR23128PE,2023-04-27 15:30:00,128.15,p,0.04880555555555555,0.23694942119864837
