,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
195995,2023-04-19 13:37:00,20.25,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1884.15,c,0.02431388888888889,0.15459626418377073
195997,2023-04-26 11:33:00,45.1,1880,KOTAKBANK25MAY231880CE,2023-05-25 15:30:00,1870.0,c,0.08065833333333333,0.23512604315880892
195999,2023-04-25 10:08:00,36.45,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1881.75,p,0.08489444444444445,0.17071001078421716
196001,2023-04-19 15:03:00,15.35,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1885.2,p,0.024075,0.15300201078758444
196005,2023-04-24 12:02:00,11.8,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1880.8,c,0.012577777777777778,0.13544921217535527
196006,2023-04-25 09:39:00,8.1,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1886.0,p,0.008975,0.15227337312956254
196008,2023-04-26 15:08:00,4.8,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1876.95,c,0.004061111111111111,0.12995175902138442
196009,2023-04-19 13:48:00,19.1,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1881.85,c,0.024283333333333334,0.15530695070833697
196013,2023-04-13 15:11:00,26.8,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1872.05,p,0.04005277777777778,0.15090906197032863
196020,2023-04-19 11:29:00,18.95,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1877.75,p,0.024669444444444445,0.1512169835809862
196023,2023-04-19 11:42:00,19.75,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1882.0,c,0.024633333333333333,0.15905907224993404
196027,2023-04-24 12:02:00,12.75,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1880.8,p,0.012577777777777778,0.15625757847231753
196028,2023-04-19 11:10:00,19.95,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1881.65,c,0.024722222222222222,0.16201437983340466
196029,2023-04-19 13:43:00,16.8,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1882.45,p,0.024297222222222224,0.15385686335652793
196032,2023-04-26 09:48:00,38.05,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1875.5,p,0.08095000000000001,0.16777267645746805
