,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
458,2023-04-25 15:12:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.75,c,0.00805,0.2203409511255986
496,2023-04-26 09:55:00,1.8,58,IDFCFIRSTB25MAY2358PE,2023-05-25 15:30:00,58.45,p,0.08093055555555556,0.3053319136448093
512,2023-04-24 11:24:00,0.6,58,IDFCFIRSTB27APR2358PE,2023-04-27 15:30:00,58.1,p,0.012683333333333333,0.24875889678638385
515,2023-04-28 11:03:00,2.1,61,IDFCFIRSTB25MAY2361PE,2023-05-25 15:30:00,60.55,p,0.07274166666666666,0.2854834497451538
516,2023-04-25 10:01:00,2.15,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.85,p,0.0849138888888889,0.30288624984078777
525,2023-04-27 12:08:00,0.6,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,59.4,c,0.0005611111111111111,0.6537447107344495
544,2023-04-20 11:26:00,2.3,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.95,c,0.09667777777777778,0.329108216199979
546,2023-05-03 11:06:00,2.2,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.1,c,0.06473333333333334,0.33074912939988793
548,2023-04-26 10:38:00,0.25,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.75,c,0.0048111111111111115,0.22178662478425223
550,2023-04-26 12:49:00,0.4,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,59.05,p,0.004447222222222222,0.2703493419708539
564,2023-04-24 15:17:00,0.85,58,IDFCFIRSTB27APR2358CE,2023-04-27 15:30:00,58.3,c,0.012036111111111112,0.270979909948856
581,2023-04-25 09:37:00,0.4,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.65,c,0.008980555555555556,0.2507363621465771
583,2023-04-20 10:41:00,2.35,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,57.0,c,0.09680277777777778,0.33230159615063015
586,2023-05-04 14:03:00,1.5,63,IDFCFIRSTB25MAY2363PE,2023-05-25 15:30:00,63.2,p,0.060241666666666666,0.25868096610012814
590,2023-04-26 10:03:00,1.9,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.55,c,0.08090833333333333,0.31757925191130826
593,2023-04-19 11:12:00,0.95,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.75,c,0.024716666666666668,0.3000841633846166
600,2023-05-04 14:02:00,1.5,63,IDFCFIRSTB25MAY2363PE,2023-05-25 15:30:00,63.25,p,0.06024444444444444,0.262445424334921
623,2023-04-21 11:18:00,2.0,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.6,c,0.0927,0.31816285660343196
628,2023-04-26 15:27:00,0.3,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.9,c,0.004008333333333333,0.23353412082242012
629,2023-04-18 11:51:00,1.2,57,IDFCFIRSTB27APR2357PE,2023-04-27 15:30:00,56.65,p,0.028608333333333333,0.26484111165186486
660,2023-04-20 10:16:00,1.05,57,IDFCFIRSTB27APR2357PE,2023-04-27 15:30:00,56.8,p,0.020872222222222223,0.28867544863351363
687,2023-04-28 15:19:00,1.8,61,IDFCFIRSTB25MAY2361PE,2023-05-25 15:30:00,61.2,p,0.07203055555555556,0.29024900445479146
704,2023-04-26 11:35:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.85,c,0.004652777777777778,0.2624013679522921
730,2023-04-18 14:49:00,0.95,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.75,c,0.02811388888888889,0.2813698537793347
759,2023-05-04 10:40:00,1.85,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,63.65,p,0.06080555555555555,0.26589193019562957
781,2023-05-02 11:34:00,2.05,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,63.8,p,0.06865555555555557,0.2917615028481352
782,2023-05-04 14:51:00,1.75,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,63.8,p,0.06010833333333333,0.26373825082321234
783,2023-05-03 09:57:00,2.35,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.45,c,0.064925,0.3244194954811136
789,2023-04-26 12:31:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.85,c,0.004497222222222222,0.2669009232539239
794,2023-05-03 11:51:00,1.65,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.25,p,0.06460833333333334,0.27259446673022486
814,2023-04-28 10:54:00,2.15,61,IDFCFIRSTB25MAY2361CE,2023-05-25 15:30:00,60.6,c,0.07276666666666666,0.3584712607286408
821,2023-04-26 11:52:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.8,c,0.0046055555555555554,0.2777018685617964
835,2023-04-26 15:08:00,0.4,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,58.9,p,0.004061111111111111,0.23201166565191383
839,2023-04-24 11:21:00,2.0,58,IDFCFIRSTB25MAY2358PE,2023-05-25 15:30:00,57.9,p,0.08869166666666665,0.28324851367604953
841,2023-04-26 09:52:00,2.3,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.3,c,0.0809388888888889,0.325373198828385
856,2023-04-28 15:27:00,2.3,62,IDFCFIRSTB25MAY2362PE,2023-05-25 15:30:00,61.85,p,0.07200833333333333,0.3356235122708915
863,2023-04-20 11:26:00,0.95,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.95,c,0.020677777777777778,0.2982638951690714
865,2023-04-18 15:29:00,2.25,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.6,c,0.10400277777777778,0.3347140786021191
877,2023-04-25 15:11:00,2.0,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.75,c,0.08405277777777778,0.31182533300524257
886,2023-04-24 14:44:00,2.25,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.1,c,0.08812777777777778,0.32007077067221107
887,2023-04-24 11:05:00,2.05,58,IDFCFIRSTB25MAY2358PE,2023-05-25 15:30:00,57.7,p,0.08873611111111111,0.27589845469606716
920,2023-05-04 13:17:00,2.2,63,IDFCFIRSTB25MAY2363CE,2023-05-25 15:30:00,63.4,c,0.06036944444444444,0.3218997140068612
927,2023-04-24 14:35:00,0.7,58,IDFCFIRSTB27APR2358CE,2023-04-27 15:30:00,58.05,c,0.012152777777777778,0.2644030372195307
942,2023-04-21 10:40:00,0.6,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.6,c,0.016805555555555556,0.26683963473953837
944,2023-04-19 10:57:00,2.55,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,56.75,p,0.10075833333333334,0.3365729896663596
945,2023-05-03 14:55:00,2.3,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.2,c,0.06409722222222222,0.33969040793583866
952,2023-05-03 12:18:00,1.65,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.2,p,0.06453333333333333,0.26916019120089985
972,2023-05-02 11:20:00,2.15,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,63.75,p,0.06869444444444445,0.3029076451733991
978,2023-04-24 11:25:00,1.9,58,IDFCFIRSTB25MAY2358PE,2023-05-25 15:30:00,58.05,p,0.08868055555555555,0.27931432291890573
989,2023-04-19 13:12:00,2.1,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.55,c,0.10038333333333334,0.32315959438833275
1010,2023-04-20 12:17:00,1.1,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,57.15,c,0.020536111111111113,0.3136200047388023
1014,2023-04-25 12:53:00,2.05,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.9,p,0.08443611111111111,0.29269585536402465
1030,2023-04-20 11:42:00,1.1,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,57.2,c,0.020633333333333333,0.30466033988066343
1032,2023-04-19 12:55:00,1.25,57,IDFCFIRSTB27APR2357PE,2023-04-27 15:30:00,56.7,p,0.024430555555555556,0.3084874175757263
1044,2023-04-26 14:47:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,59.0,c,0.004119444444444445,0.23168111944803133
1045,2023-04-24 09:59:00,2.15,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,56.75,p,0.08891944444444444,0.29902819281206555
1063,2023-04-20 11:49:00,0.85,57,IDFCFIRSTB27APR2357PE,2023-04-27 15:30:00,57.2,p,0.02061388888888889,0.2894610704957487
1083,2023-04-27 13:04:00,2.45,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,59.4,c,0.07640555555555556,0.3439200467938621
1090,2023-04-27 14:38:00,0.5,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,59.4,c,0.00014444444444444444,0.8839258015983075
1093,2023-04-18 13:53:00,2.3,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,56.75,p,0.10426944444444444,0.2966598288287504
1097,2023-04-26 12:53:00,2.2,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,59.0,c,0.08043611111111111,0.3296804916244947
1115,2023-04-21 10:49:00,2.3,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,56.7,p,0.09278055555555556,0.3108553757534054
1134,2023-04-27 11:20:00,1.7,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,59.45,p,0.07669444444444444,0.29299163818208607
1143,2023-04-26 13:28:00,2.0,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.9,p,0.08033888888888889,0.29255763154533443
1190,2023-04-25 15:03:00,2.0,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.75,c,0.08407500000000001,0.3117841203392102
1196,2023-04-27 13:15:00,0.1,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,59.45,p,0.000375,0.583069371564814
1212,2023-04-25 09:16:00,2.4,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.4,c,0.0850388888888889,0.32418860591773685
1232,2023-04-26 09:25:00,0.3,58,IDFCFIRSTB27APR2358PE,2023-04-27 15:30:00,58.45,p,0.005013888888888889,0.29952944476208554
1252,2023-04-25 10:08:00,0.7,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,58.9,p,0.008894444444444444,0.2925188739300988
1257,2023-04-24 12:41:00,0.6,58,IDFCFIRSTB27APR2358PE,2023-04-27 15:30:00,58.0,p,0.012469444444444444,0.2322211688446968
1258,2023-04-27 15:18:00,1.6,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,59.45,p,0.07603333333333333,0.27883022815208974
1263,2023-04-24 10:21:00,1.9,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,57.25,p,0.08885833333333333,0.29782102796604626
1266,2023-04-25 11:35:00,0.6,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.95,c,0.008652777777777778,0.28544055383103356
1276,2023-04-18 11:06:00,1.2,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,57.15,c,0.028733333333333333,0.2910933431467121
1290,2023-04-26 12:49:00,1.9,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,59.05,p,0.08044722222222223,0.28828817406568147
1296,2023-05-04 10:45:00,1.8,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,63.55,c,0.06079166666666667,0.32161949781997534
1316,2023-04-25 12:45:00,2.1,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.9,c,0.08445833333333334,0.3146298505700249
1321,2023-04-24 14:58:00,0.8,58,IDFCFIRSTB27APR2358CE,2023-04-27 15:30:00,58.15,c,0.012088888888888889,0.28364636569262
1324,2023-04-26 10:11:00,0.8,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,58.6,p,0.004886111111111111,0.3525800083287567
1354,2023-04-26 10:53:00,0.85,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,58.65,p,0.004769444444444444,0.40742271087016085
1374,2023-05-04 14:19:00,1.55,63,IDFCFIRSTB25MAY2363PE,2023-05-25 15:30:00,63.1,p,0.06019722222222222,0.2592237733883001
1385,2023-04-26 14:34:00,1.95,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.8,p,0.08015555555555556,0.27789936728957554
1388,2023-04-25 11:50:00,2.1,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.9,p,0.08461111111111112,0.29971028574795905
1395,2023-04-26 10:22:00,0.25,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.75,c,0.004855555555555556,0.2207692495815586
1401,2023-04-27 14:53:00,1.7,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,59.4,p,0.07610277777777777,0.29067023808094755
1412,2023-04-24 11:52:00,0.7,58,IDFCFIRSTB27APR2358PE,2023-04-27 15:30:00,57.85,p,0.012605555555555556,0.2397912545716179
1445,2023-04-27 14:37:00,0.05,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,59.4,p,0.00014722222222222223,0.6463275240246258
1446,2023-05-02 12:40:00,2.4,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.25,c,0.06847222222222223,0.33963491176410765
1450,2023-04-18 14:27:00,1.0,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.8,c,0.028175000000000002,0.2879616176576794
1457,2023-04-28 14:48:00,2.25,61,IDFCFIRSTB25MAY2361CE,2023-05-25 15:30:00,61.0,c,0.07211666666666666,0.3444130285469972
1461,2023-05-02 14:46:00,1.8,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.05,p,0.06812222222222222,0.27379486084264976
1463,2023-04-20 12:21:00,1.1,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,57.2,c,0.020525,0.30546329807372097
1485,2023-04-25 14:03:00,2.15,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.8,p,0.08424166666666667,0.3004510692796425
1487,2023-04-26 12:11:00,2.05,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.75,p,0.08055277777777778,0.28846124452782834
1495,2023-04-28 12:34:00,2.05,61,IDFCFIRSTB25MAY2361CE,2023-05-25 15:30:00,60.55,c,0.07248888888888888,0.34754673731109365
1499,2023-04-24 14:53:00,2.25,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.1,c,0.08810277777777777,0.3201161790117926
1524,2023-04-21 10:14:00,0.55,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.55,c,0.01687777777777778,0.25615797832659676
1539,2023-04-20 14:45:00,2.0,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.55,c,0.096125,0.3159371417965276
1544,2023-04-21 09:28:00,2.35,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,56.65,p,0.09300555555555555,0.3140691344592005
1547,2023-05-03 14:00:00,1.6,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.25,p,0.06425,0.26562573183851945
1586,2023-04-27 10:46:00,0.5,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,59.35,c,0.0007888888888888889,0.4407846278009408
1592,2023-04-25 10:18:00,2.5,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.5,c,0.08486666666666667,0.3311794253279826
1599,2023-05-04 12:06:00,1.95,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,63.5,p,0.060566666666666664,0.2697779113173148
1619,2023-04-24 10:32:00,0.85,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,57.3,c,0.012827777777777778,0.2670782717634604
1623,2023-04-20 12:45:00,2.4,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,57.4,c,0.09645833333333334,0.3097200935200695
1636,2023-04-28 10:02:00,2.3,61,IDFCFIRSTB25MAY2361CE,2023-05-25 15:30:00,60.8,c,0.07291111111111111,0.36578318522643327
1638,2023-04-24 14:16:00,0.85,58,IDFCFIRSTB27APR2358CE,2023-04-27 15:30:00,58.25,c,0.012205555555555556,0.280312216161787
1640,2023-04-24 13:03:00,2.3,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.1,c,0.08840833333333332,0.3268333134252893
1645,2023-04-19 12:48:00,0.9,57,IDFCFIRSTB27APR2357CE,2023-04-27 15:30:00,56.65,c,0.02445,0.3007153159245644
1686,2023-04-25 10:04:00,0.65,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.95,c,0.008905555555555555,0.30389280421212955
1703,2023-05-03 13:08:00,1.6,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.4,p,0.06439444444444445,0.27591647953085346
1710,2023-04-25 11:21:00,2.2,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,59.0,c,0.08469166666666667,0.3212909125463609
1711,2023-04-18 13:30:00,2.5,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,57.05,c,0.10433333333333333,0.336967919748826
1723,2023-04-24 14:06:00,2.3,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.2,c,0.08823333333333333,0.31944610900518455
1727,2023-04-25 11:40:00,2.2,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,59.0,c,0.08463888888888889,0.3213910696844287
1758,2023-04-26 13:05:00,2.0,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.85,p,0.08040277777777778,0.28873344067983886
1765,2023-04-28 12:59:00,2.0,61,IDFCFIRSTB25MAY2361PE,2023-05-25 15:30:00,60.55,p,0.07241944444444444,0.2707055529377315
1766,2023-04-26 13:47:00,2.15,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.9,c,0.08028611111111111,0.33021414516901715
1772,2023-04-26 14:13:00,0.35,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,58.95,c,0.0042138888888888885,0.24518887411642185
1818,2023-04-27 11:19:00,0.15,59,IDFCFIRSTB27APR2359PE,2023-04-27 15:30:00,59.4,p,0.0006972222222222222,0.49676046476136965
1824,2023-04-25 11:35:00,2.2,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.95,c,0.08465277777777779,0.32514410627493995
1839,2023-05-03 13:35:00,1.4,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.5,p,0.06431944444444444,0.25200014306215757
1854,2023-04-24 11:08:00,0.7,58,IDFCFIRSTB27APR2358PE,2023-04-27 15:30:00,57.9,p,0.012727777777777779,0.24875273615369556
1864,2023-04-24 13:00:00,0.8,58,IDFCFIRSTB27APR2358CE,2023-04-27 15:30:00,58.05,c,0.012416666666666666,0.3003657157649265
1874,2023-04-25 10:40:00,2.1,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.85,p,0.08480555555555556,0.2957657901514252
1875,2023-05-02 14:23:00,2.25,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.1,c,0.06818611111111111,0.3297678784582188
1902,2023-04-25 14:19:00,2.0,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.7,c,0.08419722222222223,0.3152180477595887
1903,2023-04-26 10:39:00,2.15,59,IDFCFIRSTB25MAY2359PE,2023-05-25 15:30:00,58.75,p,0.08080833333333333,0.3030143959255672
1916,2023-05-03 11:24:00,2.35,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,64.4,c,0.06468333333333333,0.3292492483038322
1921,2023-04-24 14:43:00,2.25,58,IDFCFIRSTB25MAY2358CE,2023-05-25 15:30:00,58.15,c,0.08813055555555555,0.3162219072389438
1967,2023-04-20 12:11:00,2.4,57,IDFCFIRSTB25MAY2357PE,2023-05-25 15:30:00,57.2,p,0.09655277777777778,0.353190052025689
1975,2023-04-27 11:57:00,0.6,59,IDFCFIRSTB27APR2359CE,2023-04-27 15:30:00,59.45,c,0.0005916666666666667,0.5688252353060185
1979,2023-04-21 09:15:00,2.1,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.7,c,0.09304166666666666,0.3249124832891472
1980,2023-05-04 15:01:00,1.95,64,IDFCFIRSTB25MAY2364CE,2023-05-25 15:30:00,63.9,c,0.060080555555555554,0.3198433199855703
1995,2023-05-04 14:21:00,2.1,63,IDFCFIRSTB25MAY2363CE,2023-05-25 15:30:00,63.1,c,0.060191666666666664,0.3322221291077444
1998,2023-04-25 10:45:00,2.2,59,IDFCFIRSTB25MAY2359CE,2023-05-25 15:30:00,58.95,c,0.08479166666666667,0.32487770384899517
2002,2023-04-21 11:03:00,2.0,57,IDFCFIRSTB25MAY2357CE,2023-05-25 15:30:00,56.55,c,0.09274166666666667,0.3216484131098072
2004,2023-05-03 11:25:00,1.6,64,IDFCFIRSTB25MAY2364PE,2023-05-25 15:30:00,64.35,p,0.06468055555555556,0.27181522375585226
