,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,195.05,195.05,174.15,178.95,45650
1,2023-06-05 09:16:00+05:30,178.15,178.45,172.35,175.6,57600
2,2023-06-05 09:17:00+05:30,175.8,177.0,174.45,176.0,43300
3,2023-06-05 09:18:00+05:30,175.0,177.0,174.05,176.55,40600
4,2023-06-05 09:19:00+05:30,176.25,183.25,175.55,180.05,21500
5,2023-06-05 09:20:00+05:30,181.25,184.9,177.75,182.15,17350
6,2023-06-05 09:21:00+05:30,181.9,187.05,180.75,183.75,9400
7,2023-06-05 09:22:00+05:30,183.75,188.25,183.75,185.95,8450
8,2023-06-05 09:23:00+05:30,185.9,185.9,181.8,181.8,16200
9,2023-06-05 09:24:00+05:30,182.05,182.05,176.85,177.1,25550
10,2023-06-05 09:25:00+05:30,177.1,179.7,177.1,179.5,16100
11,2023-06-05 09:26:00+05:30,179.5,185.15,179.5,183.4,7950
12,2023-06-05 09:27:00+05:30,183.4,186.8,183.0,185.6,15250
13,2023-06-05 09:28:00+05:30,186.3,186.75,181.0,182.0,3800
14,2023-06-05 09:29:00+05:30,182.0,184.0,181.0,181.5,6300
15,2023-06-05 09:30:00+05:30,181.5,182.0,177.75,182.0,16800
16,2023-06-05 09:31:00+05:30,181.75,186.0,180.35,186.0,9000
17,2023-06-05 09:32:00+05:30,186.0,186.0,184.25,185.0,4500
18,2023-06-05 09:33:00+05:30,185.0,189.55,183.8,188.05,9550
19,2023-06-05 09:34:00+05:30,188.05,191.55,187.95,191.1,25650
20,2023-06-05 09:35:00+05:30,192.1,193.3,187.65,188.05,21150
21,2023-06-05 09:36:00+05:30,188.05,193.25,186.0,186.0,10650
22,2023-06-05 09:37:00+05:30,186.5,186.5,181.25,182.55,12000
23,2023-06-05 09:38:00+05:30,182.9,183.15,178.2,180.1,15800
24,2023-06-05 09:39:00+05:30,180.05,182.6,179.5,181.3,7000
25,2023-06-05 09:40:00+05:30,181.1,184.0,180.1,182.9,6400
26,2023-06-05 09:41:00+05:30,182.9,185.4,182.05,185.4,9250
27,2023-06-05 09:42:00+05:30,185.5,185.7,181.9,181.95,17450
28,2023-06-05 09:43:00+05:30,181.3,184.0,179.25,184.0,3600
29,2023-06-05 09:44:00+05:30,184.0,184.85,180.8,180.8,3400
30,2023-06-05 09:45:00+05:30,180.8,181.35,176.95,177.8,6150
31,2023-06-05 09:46:00+05:30,177.8,182.2,177.8,179.75,9600
32,2023-06-05 09:47:00+05:30,179.8,181.35,177.2,178.25,7350
33,2023-06-05 09:48:00+05:30,178.25,179.0,176.15,179.0,4700
34,2023-06-05 09:49:00+05:30,178.7,179.6,176.35,177.45,3750
35,2023-06-05 09:50:00+05:30,177.95,178.0,176.3,177.65,3850
36,2023-06-05 09:51:00+05:30,176.8,179.05,176.5,178.65,8650
37,2023-06-05 09:52:00+05:30,178.5,179.5,177.6,179.5,6050
38,2023-06-05 09:53:00+05:30,179.5,182.0,178.55,179.6,12350
39,2023-06-05 09:54:00+05:30,180.55,180.85,177.55,177.55,2600
40,2023-06-05 09:55:00+05:30,177.55,179.35,176.95,178.0,6300
41,2023-06-05 09:56:00+05:30,178.85,179.35,175.55,177.55,2350
42,2023-06-05 09:57:00+05:30,177.35,178.2,176.2,177.5,2900
43,2023-06-05 09:58:00+05:30,177.5,177.65,176.0,176.55,6250
44,2023-06-05 09:59:00+05:30,175.8,177.0,174.4,176.6,7950
45,2023-06-05 10:00:00+05:30,176.6,176.6,175.0,175.4,5550
46,2023-06-05 10:01:00+05:30,175.4,176.0,174.8,175.7,2200
47,2023-06-05 10:02:00+05:30,175.7,177.75,174.7,177.75,3550
48,2023-06-05 10:03:00+05:30,177.75,178.95,176.35,176.35,2150
49,2023-06-05 10:04:00+05:30,176.35,178.05,176.35,177.1,1850
50,2023-06-05 10:05:00+05:30,177.2,177.9,176.6,177.3,4950
51,2023-06-05 10:06:00+05:30,177.3,177.95,176.4,177.3,3200
52,2023-06-05 10:07:00+05:30,177.25,179.25,177.0,177.7,5900
53,2023-06-05 10:08:00+05:30,177.7,177.7,175.2,176.65,6900
54,2023-06-05 10:09:00+05:30,176.65,177.8,176.15,177.3,1350
55,2023-06-05 10:10:00+05:30,177.3,179.45,176.7,176.95,4600
56,2023-06-05 10:11:00+05:30,177.0,177.4,174.2,175.05,9100
57,2023-06-05 10:12:00+05:30,176.05,176.05,174.7,174.85,4350
58,2023-06-05 10:13:00+05:30,174.75,177.5,174.75,177.5,5150
59,2023-06-05 10:14:00+05:30,177.5,177.95,175.7,175.7,2300
60,2023-06-05 10:15:00+05:30,175.7,175.75,174.4,174.4,1200
