,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,149.55,156.45,149.55,155.35,2600
1,2023-06-05 09:16:00+05:30,155.4,160.85,155.4,158.4,4100
2,2023-06-05 09:17:00+05:30,159.0,160.5,158.1,158.85,4550
3,2023-06-05 09:18:00+05:30,160.0,160.3,158.4,158.65,3150
4,2023-06-05 09:19:00+05:30,158.65,158.65,155.0,155.85,950
5,2023-06-05 09:20:00+05:30,155.0,157.0,152.25,154.5,3500
6,2023-06-05 09:21:00+05:30,154.5,155.0,151.0,153.85,2400
7,2023-06-05 09:22:00+05:30,153.85,153.85,150.8,152.25,1450
8,2023-06-05 09:23:00+05:30,152.25,155.35,152.25,155.35,1850
9,2023-06-05 09:24:00+05:30,155.35,158.8,155.35,158.8,550
10,2023-06-05 09:25:00+05:30,158.8,158.9,157.75,158.45,600
11,2023-06-05 09:26:00+05:30,158.45,158.45,153.05,155.6,1650
12,2023-06-05 09:27:00+05:30,155.6,155.6,152.8,152.8,600
13,2023-06-05 09:28:00+05:30,152.8,155.6,152.8,155.6,650
14,2023-06-05 09:29:00+05:30,155.6,156.65,155.5,156.65,150
15,2023-06-05 09:30:00+05:30,156.65,157.65,155.0,155.0,550
16,2023-06-05 09:31:00+05:30,155.0,156.55,152.25,152.25,1450
17,2023-06-05 09:32:00+05:30,152.25,153.5,152.25,152.8,200
18,2023-06-05 09:33:00+05:30,152.8,153.35,149.0,150.15,1050
19,2023-06-05 09:34:00+05:30,150.15,151.15,148.1,148.7,1350
20,2023-06-05 09:35:00+05:30,147.35,149.45,147.05,149.45,400
21,2023-06-05 09:36:00+05:30,149.45,149.45,148.4,148.55,1450
22,2023-06-05 09:37:00+05:30,148.55,154.65,148.55,153.35,1650
23,2023-06-05 09:38:00+05:30,152.7,155.6,152.7,155.55,950
24,2023-06-05 09:39:00+05:30,155.55,155.75,153.65,153.65,1000
25,2023-06-05 09:40:00+05:30,153.65,153.65,152.0,152.0,350
26,2023-06-05 09:41:00+05:30,152.0,153.15,150.85,150.85,550
27,2023-06-05 09:42:00+05:30,150.85,151.95,150.85,151.95,100
28,2023-06-05 09:43:00+05:30,151.95,153.0,151.7,152.0,250
29,2023-06-05 09:44:00+05:30,151.7,153.25,151.2,153.25,550
30,2023-06-05 09:45:00+05:30,153.25,157.15,153.25,157.15,1450
31,2023-06-05 09:46:00+05:30,157.15,157.15,157.15,157.15,0
32,2023-06-05 09:47:00+05:30,157.15,157.15,154.75,156.6,1150
33,2023-06-05 09:48:00+05:30,156.6,157.1,156.3,156.3,200
34,2023-06-05 09:49:00+05:30,156.3,158.0,155.25,157.35,600
35,2023-06-05 09:50:00+05:30,157.35,158.4,157.35,157.85,1500
36,2023-06-05 09:51:00+05:30,157.85,158.0,156.75,156.75,200
37,2023-06-05 09:52:00+05:30,156.75,156.75,156.75,156.75,100
38,2023-06-05 09:53:00+05:30,156.75,156.75,152.65,155.2,750
39,2023-06-05 09:54:00+05:30,155.2,156.05,155.2,156.05,1050
40,2023-06-05 09:55:00+05:30,156.05,156.95,156.05,156.3,250
41,2023-06-05 09:56:00+05:30,156.0,158.0,155.05,157.55,1250
42,2023-06-05 09:57:00+05:30,157.55,157.55,157.55,157.55,0
43,2023-06-05 09:58:00+05:30,157.55,157.55,157.3,157.3,50
44,2023-06-05 09:59:00+05:30,158.4,159.1,157.3,158.15,650
45,2023-06-05 10:00:00+05:30,158.15,159.45,158.1,159.35,850
46,2023-06-05 10:01:00+05:30,159.35,159.35,158.65,158.75,200
47,2023-06-05 10:02:00+05:30,158.75,160.0,157.1,157.1,550
48,2023-06-05 10:03:00+05:30,157.1,157.1,156.5,156.5,150
49,2023-06-05 10:04:00+05:30,156.5,158.4,156.5,157.8,100
50,2023-06-05 10:05:00+05:30,157.8,157.95,157.8,157.95,50
51,2023-06-05 10:06:00+05:30,157.95,158.0,156.7,157.0,300
52,2023-06-05 10:07:00+05:30,157.0,157.0,155.45,156.75,250
53,2023-06-05 10:08:00+05:30,156.75,159.15,156.75,159.15,800
54,2023-06-05 10:09:00+05:30,159.15,159.5,157.6,157.6,1350
55,2023-06-05 10:10:00+05:30,157.6,157.6,157.15,157.15,100
56,2023-06-05 10:11:00+05:30,157.15,160.0,157.15,160.0,1000
57,2023-06-05 10:12:00+05:30,160.0,160.0,159.05,159.95,1450
58,2023-06-05 10:13:00+05:30,159.95,159.95,158.55,158.55,600
59,2023-06-05 10:14:00+05:30,158.55,158.6,158.3,158.3,1250
60,2023-06-05 10:15:00+05:30,158.3,160.35,158.3,160.35,200
