,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,119.95,119.95,106.0,109.0,52750
1,2023-06-05 09:16:00+05:30,108.0,108.5,104.95,106.9,39450
2,2023-06-05 09:17:00+05:30,106.95,107.7,106.15,107.1,25800
3,2023-06-05 09:18:00+05:30,106.8,107.85,105.7,107.1,29700
4,2023-06-05 09:19:00+05:30,107.0,111.95,106.8,110.25,32200
5,2023-06-05 09:20:00+05:30,110.3,113.1,108.4,111.05,32950
6,2023-06-05 09:21:00+05:30,111.05,114.4,110.1,112.75,15750
7,2023-06-05 09:22:00+05:30,112.45,115.35,112.35,113.8,24700
8,2023-06-05 09:23:00+05:30,113.4,113.55,110.8,110.8,12450
9,2023-06-05 09:24:00+05:30,111.1,111.1,107.55,108.7,32750
10,2023-06-05 09:25:00+05:30,108.15,109.9,107.9,109.45,23850
11,2023-06-05 09:26:00+05:30,109.55,113.4,109.55,112.35,18150
12,2023-06-05 09:27:00+05:30,112.35,114.0,111.9,113.5,23600
13,2023-06-05 09:28:00+05:30,113.95,113.95,110.35,110.75,15150
14,2023-06-05 09:29:00+05:30,110.75,112.45,110.25,111.0,12750
15,2023-06-05 09:30:00+05:30,110.65,111.0,108.2,111.0,10300
16,2023-06-05 09:31:00+05:30,111.25,113.9,110.2,113.9,16750
17,2023-06-05 09:32:00+05:30,113.9,113.9,112.3,112.8,10500
18,2023-06-05 09:33:00+05:30,113.05,116.0,112.25,115.25,11000
19,2023-06-05 09:34:00+05:30,115.25,117.45,115.15,117.05,13100
20,2023-06-05 09:35:00+05:30,117.25,118.1,114.75,115.05,22850
21,2023-06-05 09:36:00+05:30,114.85,118.75,113.7,113.7,25250
22,2023-06-05 09:37:00+05:30,113.85,114.0,110.35,111.0,30900
23,2023-06-05 09:38:00+05:30,111.65,111.65,108.55,109.4,18250
24,2023-06-05 09:39:00+05:30,109.4,111.45,109.05,110.55,18350
25,2023-06-05 09:40:00+05:30,110.35,112.3,109.7,111.75,19050
26,2023-06-05 09:41:00+05:30,111.55,113.45,110.85,113.2,15350
27,2023-06-05 09:42:00+05:30,113.2,113.5,110.85,110.9,13550
28,2023-06-05 09:43:00+05:30,110.5,112.15,109.5,111.85,14750
29,2023-06-05 09:44:00+05:30,112.3,113.35,110.55,110.55,17300
30,2023-06-05 09:45:00+05:30,110.35,110.8,107.55,108.5,26200
31,2023-06-05 09:46:00+05:30,108.55,111.35,108.55,109.55,18400
32,2023-06-05 09:47:00+05:30,109.65,110.55,108.0,108.55,20850
33,2023-06-05 09:48:00+05:30,108.65,108.9,107.0,108.25,21850
34,2023-06-05 09:49:00+05:30,108.3,109.15,107.0,107.65,19800
35,2023-06-05 09:50:00+05:30,107.65,108.05,107.0,107.5,14150
36,2023-06-05 09:51:00+05:30,107.4,108.55,107.05,108.35,18300
37,2023-06-05 09:52:00+05:30,108.0,108.95,107.5,108.95,17500
38,2023-06-05 09:53:00+05:30,109.0,110.2,108.05,109.0,18800
39,2023-06-05 09:54:00+05:30,109.2,109.65,107.7,107.95,17150
40,2023-06-05 09:55:00+05:30,108.0,108.8,107.35,108.15,14200
41,2023-06-05 09:56:00+05:30,108.5,109.25,106.65,107.75,20400
42,2023-06-05 09:57:00+05:30,107.55,108.5,107.05,107.8,14150
43,2023-06-05 09:58:00+05:30,107.8,108.2,106.7,107.25,13750
44,2023-06-05 09:59:00+05:30,106.6,107.65,106.0,107.3,17750
45,2023-06-05 10:00:00+05:30,107.2,107.4,106.05,106.75,14550
46,2023-06-05 10:01:00+05:30,106.85,107.15,106.2,106.65,8850
47,2023-06-05 10:02:00+05:30,107.0,108.5,106.15,108.1,14950
48,2023-06-05 10:03:00+05:30,108.0,108.85,107.2,107.6,13300
49,2023-06-05 10:04:00+05:30,107.65,108.75,107.6,108.0,9400
50,2023-06-05 10:05:00+05:30,107.95,108.25,107.5,107.8,4550
51,2023-06-05 10:06:00+05:30,107.8,107.9,107.35,107.85,2600
52,2023-06-05 10:07:00+05:30,107.85,108.9,107.65,108.15,7600
53,2023-06-05 10:08:00+05:30,107.5,107.7,106.5,107.1,16300
54,2023-06-05 10:09:00+05:30,107.1,108.0,106.75,108.0,11600
55,2023-06-05 10:10:00+05:30,108.0,108.8,107.0,107.45,5800
56,2023-06-05 10:11:00+05:30,107.5,107.65,105.65,106.55,10700
57,2023-06-05 10:12:00+05:30,106.55,106.95,105.95,106.35,10100
58,2023-06-05 10:13:00+05:30,106.35,107.55,106.2,107.5,5250
59,2023-06-05 10:14:00+05:30,107.5,107.9,106.35,106.55,7000
60,2023-06-05 10:15:00+05:30,106.55,106.8,105.65,105.65,6700
