,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,13.05,13.65,11.55,12.1,8150
1,2023-06-05 09:16:00+05:30,12.0,12.2,11.75,12.0,11200
2,2023-06-05 09:17:00+05:30,12.05,12.15,11.95,12.0,22850
3,2023-06-05 09:18:00+05:30,12.0,12.05,11.9,12.0,11000
4,2023-06-05 09:19:00+05:30,12.0,12.25,12.0,12.25,8100
5,2023-06-05 09:20:00+05:30,12.25,12.5,12.15,12.4,4950
6,2023-06-05 09:21:00+05:30,12.35,12.55,12.25,12.45,6450
7,2023-06-05 09:22:00+05:30,12.5,12.75,12.4,12.5,11900
8,2023-06-05 09:23:00+05:30,12.5,12.55,12.5,12.55,3900
9,2023-06-05 09:24:00+05:30,12.5,12.5,12.15,12.4,3400
10,2023-06-05 09:25:00+05:30,12.4,12.55,12.3,12.55,3350
11,2023-06-05 09:26:00+05:30,12.5,12.75,12.5,12.55,9200
12,2023-06-05 09:27:00+05:30,12.55,12.8,12.55,12.8,1900
13,2023-06-05 09:28:00+05:30,12.8,12.8,12.7,12.75,2150
14,2023-06-05 09:29:00+05:30,12.75,12.75,12.65,12.65,800
15,2023-06-05 09:30:00+05:30,12.6,12.6,12.4,12.6,8700
16,2023-06-05 09:31:00+05:30,12.6,12.8,12.55,12.65,3700
17,2023-06-05 09:32:00+05:30,12.65,12.7,12.55,12.55,1300
18,2023-06-05 09:33:00+05:30,12.55,12.75,12.55,12.7,10300
19,2023-06-05 09:34:00+05:30,12.7,12.8,12.6,12.75,5850
20,2023-06-05 09:35:00+05:30,12.75,12.85,12.6,12.7,7650
21,2023-06-05 09:36:00+05:30,12.75,12.9,12.65,12.65,1050
22,2023-06-05 09:37:00+05:30,12.75,12.75,12.4,12.5,7100
23,2023-06-05 09:38:00+05:30,12.5,12.55,12.35,12.35,4050
24,2023-06-05 09:39:00+05:30,12.35,12.4,12.3,12.35,3650
25,2023-06-05 09:40:00+05:30,12.35,12.5,12.35,12.45,12900
26,2023-06-05 09:41:00+05:30,12.45,12.55,12.4,12.55,3000
27,2023-06-05 09:42:00+05:30,12.55,12.65,12.5,12.55,6250
28,2023-06-05 09:43:00+05:30,12.45,12.5,12.4,12.5,2850
29,2023-06-05 09:44:00+05:30,12.5,12.5,12.4,12.45,4150
30,2023-06-05 09:45:00+05:30,12.45,12.5,12.35,12.35,9450
31,2023-06-05 09:46:00+05:30,12.55,12.8,12.55,12.75,1550
32,2023-06-05 09:47:00+05:30,12.75,12.75,12.6,12.6,300
33,2023-06-05 09:48:00+05:30,12.6,12.6,12.45,12.55,1750
34,2023-06-05 09:49:00+05:30,12.55,12.55,12.45,12.45,9500
35,2023-06-05 09:50:00+05:30,12.5,12.5,12.45,12.45,3500
36,2023-06-05 09:51:00+05:30,12.4,12.45,12.35,12.45,9050
37,2023-06-05 09:52:00+05:30,12.45,12.5,12.45,12.45,1050
38,2023-06-05 09:53:00+05:30,12.45,12.55,12.45,12.45,950
39,2023-06-05 09:54:00+05:30,12.45,12.5,12.4,12.4,1450
40,2023-06-05 09:55:00+05:30,12.4,12.5,12.35,12.5,1850
41,2023-06-05 09:56:00+05:30,12.5,12.55,12.4,12.45,2100
42,2023-06-05 09:57:00+05:30,12.45,12.45,12.4,12.4,50
43,2023-06-05 09:58:00+05:30,12.4,12.45,12.3,12.35,4600
44,2023-06-05 09:59:00+05:30,12.35,12.45,12.25,12.4,2150
45,2023-06-05 10:00:00+05:30,12.4,12.4,12.25,12.35,300
46,2023-06-05 10:01:00+05:30,12.35,12.35,12.2,12.3,600
47,2023-06-05 10:02:00+05:30,12.3,12.3,12.15,12.3,3950
48,2023-06-05 10:03:00+05:30,12.3,12.35,12.3,12.35,1100
49,2023-06-05 10:04:00+05:30,12.35,12.35,12.35,12.35,450
50,2023-06-05 10:05:00+05:30,12.35,12.4,12.25,12.3,1050
51,2023-06-05 10:06:00+05:30,12.3,12.3,12.2,12.2,900
52,2023-06-05 10:07:00+05:30,12.2,12.35,12.2,12.35,2600
53,2023-06-05 10:08:00+05:30,12.35,12.35,12.35,12.35,0
54,2023-06-05 10:09:00+05:30,12.35,12.35,12.25,12.25,50
55,2023-06-05 10:10:00+05:30,12.25,12.35,12.15,12.15,2700
56,2023-06-05 10:11:00+05:30,12.15,12.15,12.05,12.1,4250
57,2023-06-05 10:12:00+05:30,12.1,12.25,12.0,12.25,7400
58,2023-06-05 10:13:00+05:30,12.25,12.25,12.25,12.25,350
59,2023-06-05 10:14:00+05:30,12.25,12.25,12.25,12.25,2400
60,2023-06-05 10:15:00+05:30,12.25,12.25,12.1,12.1,4100
