,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,374.95,386.5,374.95,385.95,7700
1,2023-06-05 09:16:00+05:30,386.0,393.95,385.95,391.25,7700
2,2023-06-05 09:17:00+05:30,391.25,393.45,389.6,390.0,3400
3,2023-06-05 09:18:00+05:30,392.6,393.0,389.95,392.5,4400
4,2023-06-05 09:19:00+05:30,392.5,392.5,382.0,385.45,3550
5,2023-06-05 09:20:00+05:30,384.75,388.3,379.3,383.0,3950
6,2023-06-05 09:21:00+05:30,382.4,384.75,377.35,381.65,1700
7,2023-06-05 09:22:00+05:30,381.65,382.8,376.15,380.3,4600
8,2023-06-05 09:23:00+05:30,380.3,385.0,380.3,385.0,2200
9,2023-06-05 09:24:00+05:30,385.0,390.8,385.0,389.2,5900
10,2023-06-05 09:25:00+05:30,390.5,391.4,388.0,390.25,4050
11,2023-06-05 09:26:00+05:30,390.25,390.25,381.95,381.95,900
12,2023-06-05 09:27:00+05:30,381.95,382.55,379.0,380.1,850
13,2023-06-05 09:28:00+05:30,380.1,385.45,380.1,385.0,200
14,2023-06-05 09:29:00+05:30,385.0,385.45,384.0,385.45,400
15,2023-06-05 09:30:00+05:30,385.45,389.05,385.45,386.15,1000
16,2023-06-05 09:31:00+05:30,386.15,386.15,379.2,380.0,1200
17,2023-06-05 09:32:00+05:30,380.0,381.0,379.1,380.7,2850
18,2023-06-05 09:33:00+05:30,380.7,380.7,374.95,376.9,2600
19,2023-06-05 09:34:00+05:30,376.9,376.9,372.4,372.4,1000
20,2023-06-05 09:35:00+05:30,372.0,376.85,369.55,375.2,5800
21,2023-06-05 09:36:00+05:30,375.2,375.65,371.0,375.65,3150
22,2023-06-05 09:37:00+05:30,375.65,381.0,375.65,380.55,5000
23,2023-06-05 09:38:00+05:30,380.55,386.0,380.55,385.0,1750
24,2023-06-05 09:39:00+05:30,385.3,385.3,381.7,382.85,9500
25,2023-06-05 09:40:00+05:30,382.85,384.5,381.05,381.4,1500
26,2023-06-05 09:41:00+05:30,381.4,381.5,377.0,377.0,750
27,2023-06-05 09:42:00+05:30,377.0,381.0,377.0,380.2,300
28,2023-06-05 09:43:00+05:30,380.2,382.85,380.0,380.0,250
29,2023-06-05 09:44:00+05:30,380.0,382.75,378.7,382.75,400
30,2023-06-05 09:45:00+05:30,382.75,388.7,382.45,388.4,1100
31,2023-06-05 09:46:00+05:30,388.4,388.4,383.25,383.25,800
32,2023-06-05 09:47:00+05:30,383.25,388.55,383.0,387.15,950
33,2023-06-05 09:48:00+05:30,387.15,389.05,385.9,385.9,2200
34,2023-06-05 09:49:00+05:30,385.9,389.0,385.9,387.6,850
35,2023-06-05 09:50:00+05:30,387.6,389.0,387.0,388.2,750
36,2023-06-05 09:51:00+05:30,388.5,388.9,385.0,385.0,450
37,2023-06-05 09:52:00+05:30,385.0,385.35,384.15,384.15,550
38,2023-06-05 09:53:00+05:30,383.0,384.85,380.25,383.95,850
39,2023-06-05 09:54:00+05:30,383.95,386.95,382.55,386.55,9600
40,2023-06-05 09:55:00+05:30,386.55,387.95,385.3,387.95,4800
41,2023-06-05 09:56:00+05:30,387.95,389.55,384.05,387.4,2200
42,2023-06-05 09:57:00+05:30,388.0,388.5,386.45,386.45,550
43,2023-06-05 09:58:00+05:30,386.45,389.8,386.45,389.8,1000
44,2023-06-05 09:59:00+05:30,390.1,391.0,389.25,389.35,1550
45,2023-06-05 10:00:00+05:30,389.35,392.05,389.3,390.6,2200
46,2023-06-05 10:01:00+05:30,390.6,392.0,389.95,390.95,1600
47,2023-06-05 10:02:00+05:30,390.95,392.75,388.85,388.85,2250
48,2023-06-05 10:03:00+05:30,388.85,389.8,388.1,388.75,1550
49,2023-06-05 10:04:00+05:30,389.35,389.35,387.35,388.1,2900
50,2023-06-05 10:05:00+05:30,388.1,389.8,387.15,388.45,1750
51,2023-06-05 10:06:00+05:30,388.45,390.1,387.6,388.15,3600
52,2023-06-05 10:07:00+05:30,388.25,388.25,385.5,387.7,2600
53,2023-06-05 10:08:00+05:30,387.7,391.35,387.7,390.15,950
54,2023-06-05 10:09:00+05:30,390.15,391.0,388.25,388.5,3500
55,2023-06-05 10:10:00+05:30,388.5,390.0,385.55,389.55,3050
56,2023-06-05 10:11:00+05:30,389.25,392.05,389.25,391.8,2100
57,2023-06-05 10:12:00+05:30,391.8,392.4,390.0,391.9,1650
58,2023-06-05 10:13:00+05:30,391.9,391.9,389.05,389.65,2250
59,2023-06-05 10:14:00+05:30,389.65,391.65,389.25,391.65,1900
60,2023-06-05 10:15:00+05:30,391.65,393.45,391.1,393.45,1700
