,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,81.9,110.45,81.9,109.95,1850
1,2023-06-05 09:16:00+05:30,109.95,112.95,109.95,111.15,1900
2,2023-06-05 09:17:00+05:30,111.15,113.0,110.9,111.6,3800
3,2023-06-05 09:18:00+05:30,112.2,112.45,111.6,112.05,7150
4,2023-06-05 09:19:00+05:30,112.05,112.05,108.0,108.95,1750
5,2023-06-05 09:20:00+05:30,108.95,110.15,106.7,108.5,1250
6,2023-06-05 09:21:00+05:30,108.5,109.0,106.5,108.5,550
7,2023-06-05 09:22:00+05:30,108.5,108.5,105.45,106.8,450
8,2023-06-05 09:23:00+05:30,107.45,108.55,106.8,107.6,450
9,2023-06-05 09:24:00+05:30,107.6,111.6,107.6,111.4,1200
10,2023-06-05 09:25:00+05:30,111.95,112.0,111.0,111.05,2100
11,2023-06-05 09:26:00+05:30,111.05,111.05,107.6,109.2,800
12,2023-06-05 09:27:00+05:30,109.2,109.2,106.85,106.85,1050
13,2023-06-05 09:28:00+05:30,106.85,108.95,106.85,108.95,200
14,2023-06-05 09:29:00+05:30,108.95,109.85,108.95,109.8,1050
15,2023-06-05 09:30:00+05:30,109.8,111.75,109.45,109.45,6300
16,2023-06-05 09:31:00+05:30,109.45,109.45,106.7,107.2,1400
17,2023-06-05 09:32:00+05:30,107.2,107.75,107.2,107.75,50
18,2023-06-05 09:33:00+05:30,107.75,107.75,104.1,105.4,1700
19,2023-06-05 09:34:00+05:30,105.4,105.5,103.25,103.25,1800
20,2023-06-05 09:35:00+05:30,103.0,105.25,102.0,104.55,2850
21,2023-06-05 09:36:00+05:30,104.55,105.25,103.05,105.2,800
22,2023-06-05 09:37:00+05:30,105.2,108.25,105.2,107.15,1050
23,2023-06-05 09:38:00+05:30,107.15,109.7,107.15,109.7,700
24,2023-06-05 09:39:00+05:30,109.7,109.7,106.9,106.9,1900
25,2023-06-05 09:40:00+05:30,106.9,107.5,106.9,106.95,50
26,2023-06-05 09:41:00+05:30,106.95,107.5,105.65,105.65,100
27,2023-06-05 09:42:00+05:30,105.65,107.65,105.65,107.1,300
28,2023-06-05 09:43:00+05:30,107.1,107.1,106.2,107.1,100
29,2023-06-05 09:44:00+05:30,107.1,108.0,105.55,108.0,6400
30,2023-06-05 09:45:00+05:30,108.0,110.0,108.0,110.0,1050
31,2023-06-05 09:46:00+05:30,110.0,110.0,108.3,108.35,900
32,2023-06-05 09:47:00+05:30,108.35,110.65,108.35,110.65,550
33,2023-06-05 09:48:00+05:30,110.65,110.75,110.25,110.35,1100
34,2023-06-05 09:49:00+05:30,110.35,111.35,109.45,111.0,1350
35,2023-06-05 09:50:00+05:30,110.95,111.35,110.95,111.0,3000
36,2023-06-05 09:51:00+05:30,111.0,111.15,110.25,110.25,2700
37,2023-06-05 09:52:00+05:30,110.25,110.25,109.0,109.1,1250
38,2023-06-05 09:53:00+05:30,109.1,109.1,107.05,108.65,1850
39,2023-06-05 09:54:00+05:30,108.65,109.75,108.65,109.75,400
40,2023-06-05 09:55:00+05:30,109.75,110.15,109.5,110.1,1700
41,2023-06-05 09:56:00+05:30,110.1,110.45,110.1,110.45,600
42,2023-06-05 09:57:00+05:30,110.45,110.85,109.65,110.25,100
43,2023-06-05 09:58:00+05:30,110.25,111.0,110.25,110.85,150
44,2023-06-05 09:59:00+05:30,111.85,112.0,110.85,111.1,2350
45,2023-06-05 10:00:00+05:30,111.1,112.3,111.1,111.8,100
46,2023-06-05 10:01:00+05:30,111.8,112.25,111.8,112.0,1000
47,2023-06-05 10:02:00+05:30,112.0,112.15,112.0,112.15,50
48,2023-06-05 10:03:00+05:30,112.15,112.15,110.5,111.0,450
49,2023-06-05 10:04:00+05:30,111.0,111.0,110.25,111.0,1550
50,2023-06-05 10:05:00+05:30,111.0,111.0,111.0,111.0,100
51,2023-06-05 10:06:00+05:30,111.0,111.0,111.0,111.0,1800
52,2023-06-05 10:07:00+05:30,111.0,111.0,111.0,111.0,0
53,2023-06-05 10:08:00+05:30,111.0,111.0,111.0,111.0,0
54,2023-06-05 10:09:00+05:30,111.0,111.0,110.65,110.65,50
55,2023-06-05 10:10:00+05:30,110.65,110.9,109.5,110.9,250
56,2023-06-05 10:11:00+05:30,110.9,110.9,110.9,110.9,0
57,2023-06-05 10:12:00+05:30,110.9,112.25,110.9,111.85,150
58,2023-06-05 10:13:00+05:30,111.85,111.85,111.85,111.85,0
59,2023-06-05 10:14:00+05:30,111.85,111.85,111.5,111.6,100
60,2023-06-05 10:15:00+05:30,111.6,112.65,111.6,112.65,550
