,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,65.0,75.0,64.1,65.65,28750
1,2023-06-05 09:16:00+05:30,64.8,65.5,63.0,64.35,22350
2,2023-06-05 09:17:00+05:30,64.35,64.9,63.9,64.65,14800
3,2023-06-05 09:18:00+05:30,64.45,65.0,63.8,64.85,15250
4,2023-06-05 09:19:00+05:30,64.85,67.55,64.5,66.3,12100
5,2023-06-05 09:20:00+05:30,66.45,68.4,65.25,67.2,11350
6,2023-06-05 09:21:00+05:30,67.15,69.4,66.7,68.25,5900
7,2023-06-05 09:22:00+05:30,68.0,69.8,68.0,68.95,9600
8,2023-06-05 09:23:00+05:30,69.05,69.05,66.9,66.9,16450
9,2023-06-05 09:24:00+05:30,67.05,67.3,64.75,65.55,34450
10,2023-06-05 09:25:00+05:30,65.45,66.3,65.3,66.05,6150
11,2023-06-05 09:26:00+05:30,66.05,68.75,66.05,68.15,4900
12,2023-06-05 09:27:00+05:30,68.15,69.3,67.9,69.3,3850
13,2023-06-05 09:28:00+05:30,69.3,69.3,66.75,66.9,4450
14,2023-06-05 09:29:00+05:30,66.9,68.0,66.9,67.25,10650
15,2023-06-05 09:30:00+05:30,66.7,67.35,65.4,67.35,27650
16,2023-06-05 09:31:00+05:30,67.0,69.0,66.8,68.55,26650
17,2023-06-05 09:32:00+05:30,68.55,68.6,67.9,68.15,5050
18,2023-06-05 09:33:00+05:30,68.35,70.2,67.8,69.6,11800
19,2023-06-05 09:34:00+05:30,69.6,70.85,69.6,70.55,8250
20,2023-06-05 09:35:00+05:30,71.0,71.35,69.35,69.55,12600
21,2023-06-05 09:36:00+05:30,69.6,71.95,68.7,68.7,12000
22,2023-06-05 09:37:00+05:30,68.7,68.75,66.2,66.85,11600
23,2023-06-05 09:38:00+05:30,67.05,67.2,65.05,65.75,22900
24,2023-06-05 09:39:00+05:30,65.75,66.9,65.4,66.5,13700
25,2023-06-05 09:40:00+05:30,66.1,67.45,65.9,66.8,16950
26,2023-06-05 09:41:00+05:30,66.8,67.95,66.2,67.85,12400
27,2023-06-05 09:42:00+05:30,67.8,67.95,66.2,66.2,20400
28,2023-06-05 09:43:00+05:30,66.05,66.9,65.35,66.8,12550
29,2023-06-05 09:44:00+05:30,67.05,67.75,65.9,65.9,28500
30,2023-06-05 09:45:00+05:30,65.9,66.15,64.3,64.85,34000
31,2023-06-05 09:46:00+05:30,64.85,66.55,64.85,65.45,19950
32,2023-06-05 09:47:00+05:30,65.45,66.05,64.45,64.75,13450
33,2023-06-05 09:48:00+05:30,64.7,64.9,63.25,64.2,99450
34,2023-06-05 09:49:00+05:30,64.2,64.7,63.25,63.65,42900
35,2023-06-05 09:50:00+05:30,63.75,63.9,63.05,63.45,15150
36,2023-06-05 09:51:00+05:30,63.4,63.7,62.9,63.7,94200
37,2023-06-05 09:52:00+05:30,63.4,64.0,63.15,64.0,20550
38,2023-06-05 09:53:00+05:30,64.1,64.8,63.35,64.05,15950
39,2023-06-05 09:54:00+05:30,64.2,64.4,63.2,63.4,21150
40,2023-06-05 09:55:00+05:30,63.45,63.9,63.0,63.65,16450
41,2023-06-05 09:56:00+05:30,63.65,64.2,62.55,63.25,13000
42,2023-06-05 09:57:00+05:30,63.1,63.65,62.8,63.25,12650
43,2023-06-05 09:58:00+05:30,63.25,63.4,62.65,62.95,13850
44,2023-06-05 09:59:00+05:30,62.7,63.15,62.2,63.0,18100
45,2023-06-05 10:00:00+05:30,62.85,63.0,62.15,62.35,13600
46,2023-06-05 10:01:00+05:30,62.5,62.7,62.15,62.45,13950
47,2023-06-05 10:02:00+05:30,62.6,63.45,62.05,63.2,11350
48,2023-06-05 10:03:00+05:30,63.25,63.75,62.55,62.8,15150
49,2023-06-05 10:04:00+05:30,62.9,63.55,62.8,63.0,13400
50,2023-06-05 10:05:00+05:30,62.95,63.35,62.9,62.9,5750
51,2023-06-05 10:06:00+05:30,62.9,63.3,62.85,63.0,3050
52,2023-06-05 10:07:00+05:30,63.0,63.65,63.0,63.15,2700
53,2023-06-05 10:08:00+05:30,63.15,63.2,62.55,62.85,3700
54,2023-06-05 10:09:00+05:30,62.85,63.2,62.7,63.2,2150
55,2023-06-05 10:10:00+05:30,63.2,63.9,62.95,63.0,4200
56,2023-06-05 10:11:00+05:30,63.15,63.15,61.9,62.6,3700
57,2023-06-05 10:12:00+05:30,62.6,62.75,62.4,62.6,3900
58,2023-06-05 10:13:00+05:30,62.4,63.35,62.35,63.2,2450
59,2023-06-05 10:14:00+05:30,63.2,63.45,62.55,62.75,900
60,2023-06-05 10:15:00+05:30,62.75,62.75,62.05,62.1,2100
