,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,10.15,10.75,10.15,10.75,100
1,2023-06-05 09:16:00+05:30,10.75,11.5,10.75,11.1,550
2,2023-06-05 09:17:00+05:30,11.1,11.1,11.0,11.1,450
3,2023-06-05 09:18:00+05:30,11.1,11.1,10.95,10.95,550
4,2023-06-05 09:19:00+05:30,10.95,10.95,10.55,10.65,850
5,2023-06-05 09:20:00+05:30,10.55,10.55,10.45,10.45,650
6,2023-06-05 09:21:00+05:30,10.45,10.5,10.45,10.45,700
7,2023-06-05 09:22:00+05:30,10.45,10.45,10.4,10.4,50
8,2023-06-05 09:23:00+05:30,10.45,10.5,10.3,10.45,1950
9,2023-06-05 09:24:00+05:30,10.45,10.55,10.4,10.5,1900
10,2023-06-05 09:25:00+05:30,10.5,10.5,10.4,10.4,1600
11,2023-06-05 09:26:00+05:30,10.4,10.4,10.3,10.3,150
12,2023-06-05 09:27:00+05:30,10.3,10.35,10.3,10.35,550
13,2023-06-05 09:28:00+05:30,10.35,10.55,10.35,10.5,1350
14,2023-06-05 09:29:00+05:30,10.5,10.5,10.45,10.45,500
15,2023-06-05 09:30:00+05:30,10.45,10.45,10.4,10.4,150
16,2023-06-05 09:31:00+05:30,10.4,10.4,10.35,10.35,650
17,2023-06-05 09:32:00+05:30,10.35,10.35,10.2,10.25,600
18,2023-06-05 09:33:00+05:30,10.25,10.25,10.05,10.1,200
19,2023-06-05 09:34:00+05:30,10.1,10.1,10.0,10.05,250
20,2023-06-05 09:35:00+05:30,10.05,10.15,9.95,10.15,300
21,2023-06-05 09:36:00+05:30,10.15,10.2,10.0,10.2,250
22,2023-06-05 09:37:00+05:30,10.3,10.35,10.15,10.15,1050
23,2023-06-05 09:38:00+05:30,10.15,10.3,10.15,10.2,300
24,2023-06-05 09:39:00+05:30,10.2,10.2,10.2,10.2,150
25,2023-06-05 09:40:00+05:30,10.2,10.2,9.95,10.0,800
26,2023-06-05 09:41:00+05:30,9.95,10.0,9.8,9.8,650
27,2023-06-05 09:42:00+05:30,9.8,10.0,9.8,9.95,200
28,2023-06-05 09:43:00+05:30,9.95,10.05,9.95,9.95,300
29,2023-06-05 09:44:00+05:30,9.95,10.0,9.95,10.0,250
30,2023-06-05 09:45:00+05:30,10.0,10.1,10.0,10.1,200
31,2023-06-05 09:46:00+05:30,10.1,10.25,10.1,10.25,150
32,2023-06-05 09:47:00+05:30,10.25,10.35,10.2,10.3,800
33,2023-06-05 09:48:00+05:30,10.3,10.3,10.2,10.3,350
34,2023-06-05 09:49:00+05:30,10.3,10.35,10.25,10.35,150
35,2023-06-05 09:50:00+05:30,10.35,10.35,10.35,10.35,0
36,2023-06-05 09:51:00+05:30,10.35,10.35,10.3,10.3,500
37,2023-06-05 09:52:00+05:30,10.3,10.3,10.15,10.15,50
38,2023-06-05 09:53:00+05:30,10.15,10.25,10.15,10.25,650
39,2023-06-05 09:54:00+05:30,10.25,10.25,10.1,10.1,50
40,2023-06-05 09:55:00+05:30,10.1,10.1,10.1,10.1,0
41,2023-06-05 09:56:00+05:30,10.1,10.15,10.05,10.15,150
42,2023-06-05 09:57:00+05:30,10.15,10.15,10.15,10.15,0
43,2023-06-05 09:58:00+05:30,10.15,10.3,10.15,10.3,500
44,2023-06-05 09:59:00+05:30,10.3,10.35,10.3,10.35,50
45,2023-06-05 10:00:00+05:30,10.35,10.35,10.05,10.2,300
46,2023-06-05 10:01:00+05:30,10.15,10.15,10.15,10.15,300
47,2023-06-05 10:02:00+05:30,10.15,10.15,10.15,10.15,100
48,2023-06-05 10:03:00+05:30,10.15,10.15,10.15,10.15,0
49,2023-06-05 10:04:00+05:30,10.15,10.15,10.1,10.1,200
50,2023-06-05 10:05:00+05:30,10.1,10.1,10.1,10.1,0
51,2023-06-05 10:06:00+05:30,10.1,10.1,10.1,10.1,0
52,2023-06-05 10:07:00+05:30,10.1,10.1,10.1,10.1,0
53,2023-06-05 10:08:00+05:30,10.1,10.1,10.1,10.1,0
54,2023-06-05 10:09:00+05:30,10.1,10.1,10.1,10.1,0
55,2023-06-05 10:10:00+05:30,10.1,10.1,10.1,10.1,0
56,2023-06-05 10:11:00+05:30,10.1,10.2,10.1,10.2,300
57,2023-06-05 10:12:00+05:30,10.2,10.25,10.2,10.25,100
58,2023-06-05 10:13:00+05:30,10.25,10.25,10.25,10.25,0
59,2023-06-05 10:14:00+05:30,10.25,10.25,10.1,10.15,250
60,2023-06-05 10:15:00+05:30,10.15,10.15,10.15,10.15,100
