,date,open,high,low,close,volume
0,2023-06-05 09:15:00+05:30,48.1,48.1,41.6,45.9,300
1,2023-06-05 09:16:00+05:30,45.0,45.0,43.5,44.15,2500
2,2023-06-05 09:17:00+05:30,44.15,45.0,44.15,44.6,3550
3,2023-06-05 09:18:00+05:30,44.8,45.0,44.5,44.7,3450
4,2023-06-05 09:19:00+05:30,44.75,46.65,44.75,46.2,3850
5,2023-06-05 09:20:00+05:30,46.2,47.55,45.2,47.55,400
6,2023-06-05 09:21:00+05:30,46.35,48.3,46.35,47.05,1600
7,2023-06-05 09:22:00+05:30,47.05,48.2,47.05,48.2,600
8,2023-06-05 09:23:00+05:30,47.65,47.65,46.8,46.8,1150
9,2023-06-05 09:24:00+05:30,46.75,46.8,45.15,46.15,1450
10,2023-06-05 09:25:00+05:30,45.6,46.2,45.6,45.95,1650
11,2023-06-05 09:26:00+05:30,45.95,47.4,45.95,47.4,600
12,2023-06-05 09:27:00+05:30,47.4,48.1,47.4,48.1,200
13,2023-06-05 09:28:00+05:30,48.1,48.1,46.65,46.65,700
14,2023-06-05 09:29:00+05:30,46.65,47.3,46.65,46.8,750
15,2023-06-05 09:30:00+05:30,46.8,46.8,45.75,46.45,1750
16,2023-06-05 09:31:00+05:30,46.45,48.05,46.45,47.2,8950
17,2023-06-05 09:32:00+05:30,47.2,47.95,47.2,47.4,1350
18,2023-06-05 09:33:00+05:30,47.4,48.3,47.2,48.3,1200
19,2023-06-05 09:34:00+05:30,48.3,49.2,48.3,49.2,900
20,2023-06-05 09:35:00+05:30,49.2,49.3,48.75,48.75,700
21,2023-06-05 09:36:00+05:30,48.75,49.7,47.95,47.95,600
22,2023-06-05 09:37:00+05:30,47.95,47.95,46.75,46.95,300
23,2023-06-05 09:38:00+05:30,46.65,46.65,45.6,46.4,1100
24,2023-06-05 09:39:00+05:30,46.4,46.4,45.6,46.3,2050
25,2023-06-05 09:40:00+05:30,46.3,46.75,46.3,46.6,1900
26,2023-06-05 09:41:00+05:30,46.6,47.0,46.6,47.0,1550
27,2023-06-05 09:42:00+05:30,47.1,47.3,46.05,46.3,1150
28,2023-06-05 09:43:00+05:30,46.3,46.3,46.05,46.3,2250
29,2023-06-05 09:44:00+05:30,46.3,46.3,46.15,46.15,50
30,2023-06-05 09:45:00+05:30,46.15,46.15,45.0,45.0,900
31,2023-06-05 09:46:00+05:30,45.0,46.65,45.0,46.35,1600
32,2023-06-05 09:47:00+05:30,45.75,46.35,45.1,45.35,600
33,2023-06-05 09:48:00+05:30,45.35,45.35,45.0,45.15,250
34,2023-06-05 09:49:00+05:30,45.15,45.15,44.55,44.55,500
35,2023-06-05 09:50:00+05:30,44.85,44.95,44.4,44.4,400
36,2023-06-05 09:51:00+05:30,44.4,44.75,44.4,44.4,650
37,2023-06-05 09:52:00+05:30,44.4,45.0,44.4,44.65,350
38,2023-06-05 09:53:00+05:30,44.65,45.3,44.65,45.0,150
39,2023-06-05 09:54:00+05:30,45.0,45.0,45.0,45.0,0
40,2023-06-05 09:55:00+05:30,45.0,45.0,44.55,44.55,700
41,2023-06-05 09:56:00+05:30,44.55,45.0,44.55,45.0,50
42,2023-06-05 09:57:00+05:30,45.0,45.0,44.45,44.7,650
43,2023-06-05 09:58:00+05:30,44.7,44.7,44.25,44.6,700
44,2023-06-05 09:59:00+05:30,44.6,44.6,43.9,44.1,800
45,2023-06-05 10:00:00+05:30,44.1,44.2,43.8,44.05,1650
46,2023-06-05 10:01:00+05:30,44.1,44.1,43.9,44.05,3400
47,2023-06-05 10:02:00+05:30,44.05,44.75,43.85,44.75,1450
48,2023-06-05 10:03:00+05:30,44.6,44.75,44.0,44.0,1000
49,2023-06-05 10:04:00+05:30,44.0,44.5,44.0,44.5,50
50,2023-06-05 10:05:00+05:30,44.5,44.55,44.3,44.3,1000
51,2023-06-05 10:06:00+05:30,44.3,44.55,44.3,44.55,950
52,2023-06-05 10:07:00+05:30,44.55,44.55,44.4,44.4,50
53,2023-06-05 10:08:00+05:30,44.4,44.4,44.0,44.1,250
54,2023-06-05 10:09:00+05:30,44.1,44.3,44.1,44.3,100
55,2023-06-05 10:10:00+05:30,44.3,44.6,44.25,44.25,900
56,2023-06-05 10:11:00+05:30,44.25,44.25,43.95,43.95,50
57,2023-06-05 10:12:00+05:30,43.95,43.95,43.9,43.9,150
58,2023-06-05 10:13:00+05:30,43.9,44.6,43.9,44.6,150
59,2023-06-05 10:14:00+05:30,44.6,44.6,44.3,44.3,350
60,2023-06-05 10:15:00+05:30,44.3,44.3,43.8,43.8,2050
